Dataset,MajorityClass,Grassland,Wetland,Bareland,Built-up,Water,Forest,Cropland,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTF_M_R,Built-up,9,0,1,0,0,13,14,0,0,19,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTF_M_R,Forest,35,35,21,38,23,0,85,0,0,105,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTF_M_R,Grassland,0,5,0,0,4,19,19,0,0,32,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTF_M_R,Permanent_ice_and_snow,3,0,0,3,0,12,15,0,0,22,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,Water,0,168,102,97,0,73,58,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,Grassland,0,50,5,19,14,13,7,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,Wetland,0,0,25,46,56,27,12,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,Forest,0,89,33,73,66,0,37,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,Built-up,0,4,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,Bareland,0,45,0,28,27,26,18,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,Cropland,0,48,6,22,22,10,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,Permanent_ice_and_snow,0,9,5,6,6,5,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTF_M_R,Water,18,72,83,0,0,105,67,0,0,0,30
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTF_M_R,Wetland,10,0,28,0,45,47,32,0,0,0,17
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTF_M_R,Forest,19,13,31,0,33,0,30,0,0,0,29
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTF_M_R,Cropland,2,0,10,0,5,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTF_M_R,Grassland,0,5,8,0,9,13,9,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTF_M_R,Built-up,0,2,2,0,9,9,3,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTF_M_R,Bareland,0,1,0,0,13,9,3,0,0,0,2
