Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,Grassland,0,0,0,0,0,0,43,0,238,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,Cropland,0,0,0,0,0,0,2,0,83,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,Bareland,0,0,0,0,0,5,23,0,44,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,Wetland,0,0,0,0,0,4,0,0,521,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,Built-up,0,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,Bareland,0,0,0,0,0,73,0,0,0,27,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,Water,0,0,0,0,0,0,0,0,0,453,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,Grassland,0,0,0,0,0,137,0,0,0,34,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,Shrubland,0,0,0,0,0,102,0,0,0,34,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,Forest,0,0,0,0,0,256,0,0,0,200,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,Cropland,0,0,0,0,0,57,0,0,0,24,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,Built-up,0,0,0,0,0,7,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,Wetland,0,0,0,0,0,345,0,0,0,237,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,Grassland,0,320,10,24,197,0,43,241,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,Bareland,23,345,0,114,79,5,23,267,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,Forest,121,480,28,70,0,37,191,457,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,Cropland,30,0,1,44,117,0,2,189,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,Built-up,1,117,9,0,14,0,0,65,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,Water,8,342,36,14,293,0,332,392,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,Shrubland,16,65,2,13,46,0,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,Wetland,23,106,5,1,143,4,0,101,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,Permanent_ice_and_snow,2,30,1,14,2,0,0,20,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,Grassland,0,131,1,26,88,4,75,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,Shrubland,0,75,4,46,128,62,43,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,Bareland,0,36,0,130,129,39,1,0,0,0,0,20
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,Forest,0,85,0,60,0,211,269,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,Built-up,0,15,1,0,21,0,0,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,Wetland,0,8,0,0,42,85,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,Water,0,7,12,15,47,0,212,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,Cropland,0,0,3,40,73,1,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,Permanent_ice_and_snow,0,0,0,1,23,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,Shrubland,101,80,68,0,191,44,42,0,0,0,0,40
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,Forest,96,42,16,0,0,83,44,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,Cropland,69,0,84,0,87,4,12,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,Water,58,13,67,0,244,0,125,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,Bareland,5,37,0,0,39,6,0,0,0,0,0,101
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,Wetland,136,17,31,0,179,112,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,Grassland,0,64,57,0,62,8,16,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,Built-up,0,25,42,0,38,5,0,0,0,0,0,16
