Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Water,560,0,25,181,561,0,0,364,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Forest,770,0,81,180,0,0,121,708,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Non_Water,1,0,0,0,0,0,2,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Wetland,216,0,6,14,252,0,227,127,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,Permanent_ice_and_snow,35,0,0,3,7,0,14,25,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,Shrubland,0,0,0,0,0,0,96,0,0,70,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,Grassland,0,0,0,0,0,0,329,0,0,311,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,Bareland,0,0,0,0,0,0,118,0,0,119,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,Water,0,0,0,0,0,0,0,0,0,1295,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,Cropland,0,0,0,0,0,0,218,0,0,195,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,Built-up,0,0,0,0,0,0,114,0,0,56,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,Wetland,0,0,0,0,0,0,254,0,0,281,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,Forest,0,0,0,0,0,0,247,0,0,260,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,5,0,0,18,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,Grassland,0,913,199,227,629,188,17,570,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,Bareland,24,472,0,197,177,44,0,224,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,Built-up,133,479,57,0,207,57,7,278,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,Forest,514,715,164,136,0,290,17,498,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,Cropland,158,0,89,177,396,75,1,346,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,Water,293,1241,252,203,719,884,0,681,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,Shrubland,38,83,10,11,71,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,Wetland,28,187,32,14,114,0,1,70,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,Permanent_ice_and_snow,18,95,4,12,49,0,0,31,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,Grassland,0,841,17,550,614,164,375,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,Built-up,0,85,6,0,33,1,17,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,Water,0,442,66,268,157,168,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,Shrubland,0,129,0,105,159,36,80,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,Forest,0,501,2,427,0,95,325,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,Bareland,0,215,0,244,28,10,73,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,Wetland,0,240,4,97,114,0,263,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,Cropland,0,0,10,288,183,54,94,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,Permanent_ice_and_snow,0,27,2,21,23,3,46,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,Forest,216,196,103,0,0,123,553,0,0,0,0,175
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,Shrubland,65,106,86,0,140,62,160,0,0,0,0,85
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,Cropland,211,0,221,0,275,137,361,0,0,0,0,101
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,Built-up,114,205,218,0,261,19,393,0,0,0,0,65
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,Water,116,61,249,0,149,186,0,0,0,0,0,246
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,Bareland,16,52,0,0,22,10,52,0,0,0,0,28
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,Wetland,99,67,67,0,124,0,239,0,0,0,0,68
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,Grassland,0,242,233,0,333,205,491,0,0,0,0,172
