Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,Built-up,0,3,0,0,0,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,Forest,0,74,16,3,23,27,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,Cropland,0,0,4,0,20,10,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,Permanent_ice_and_snow,0,2,8,2,4,4,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRC_M_R,Cropland,13,0,8,23,0,14,19,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRC_M_R,Wetland,10,10,0,27,0,24,14,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRC_M_R,Water,16,22,28,48,0,0,32,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRC_M_R,Forest,15,14,9,19,0,18,0,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRC_M_R,Grassland,0,2,0,2,0,3,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRC_M_R,Bareland,0,2,0,0,0,3,1,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRC_M_R,Built-up,0,7,0,13,0,2,7,0,0,0,0,1
