Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRR_M_R,Cropland,0,0,0,0,0,1,0,0,206,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,20,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRR_M_R,Bareland,0,0,0,0,0,0,112,0,0,20,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRR_M_R,Grassland,0,0,0,0,0,0,192,0,0,26,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRR_M_R,Shrubland,0,0,0,0,0,0,105,0,0,24,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRR_M_R,Wetland,0,0,0,0,0,0,656,0,0,248,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRR_M_R,Water,0,0,0,0,0,0,0,0,0,300,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRR_M_R,Cropland,0,0,0,0,0,0,34,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRR_M_R,Forest,0,0,0,0,0,0,313,0,0,111,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRR_M_R,Built-up,0,0,0,0,0,0,23,0,0,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRR_M_R,Grassland,0,295,109,74,489,53,4,331,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRR_M_R,Bareland,48,266,0,71,195,7,0,154,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRR_M_R,Water,77,300,289,56,542,450,0,502,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRR_M_R,Forest,387,399,244,156,0,197,70,447,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRR_M_R,Wetland,94,132,201,10,471,0,51,259,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRR_M_R,Built-up,126,172,39,0,150,5,0,191,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRR_M_R,Shrubland,54,50,57,13,81,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRR_M_R,Cropland,99,0,12,18,258,1,0,108,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRR_M_R,Permanent_ice_and_snow,3,33,0,4,21,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRR_M_R,Grassland,0,447,2,239,186,117,81,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRR_M_R,Forest,0,339,1,476,0,204,364,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRR_M_R,Shrubland,0,118,1,148,86,60,81,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRR_M_R,Wetland,0,88,4,86,119,0,407,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRR_M_R,Bareland,0,86,0,152,60,5,33,0,0,0,0,2
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRR_M_R,Water,0,39,22,35,58,209,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRR_M_R,Built-up,0,8,0,0,22,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRR_M_R,Cropland,0,0,0,69,32,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRR_M_R,Permanent_ice_and_snow,0,2,0,16,4,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRR_M_R,Forest,161,148,129,0,0,76,115,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRR_M_R,Shrubland,74,71,61,0,214,57,58,0,0,0,0,19
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRR_M_R,Wetland,155,91,94,0,455,0,302,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRR_M_R,Cropland,63,0,94,0,47,5,0,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRR_M_R,Bareland,4,20,0,0,39,7,9,0,0,0,0,54
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRR_M_R,Water,52,16,130,0,266,279,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRR_M_R,Built-up,6,63,38,0,174,1,10,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRR_M_R,Grassland,0,154,162,0,265,107,95,0,0,0,0,36
