Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,Grassland,0,0,0,0,0,0,59,0,11,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,Cropland,0,0,0,0,0,0,55,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,Wetland,0,0,0,0,0,0,124,0,50,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,Bareland,0,0,0,0,0,0,23,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,Water,0,0,0,0,0,0,0,0,108,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,Forest,0,0,0,0,0,0,94,0,32,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,Built-up,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,Water,43,30,48,26,17,56,0,0,0,45,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,Cropland,51,0,26,30,22,56,18,0,0,55,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,Wetland,41,28,0,33,8,53,22,0,0,46,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,Built-up,9,10,3,3,0,9,0,0,0,8,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,Forest,53,57,38,55,21,0,23,0,0,70,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,Grassland,0,30,14,29,11,41,5,0,0,44,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,Bareland,27,19,5,0,8,23,1,0,0,26,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,Permanent_ice_and_snow,8,7,0,8,2,12,0,0,0,10,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,Grassland,0,73,48,1,18,46,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,Wetland,0,100,0,3,18,43,59,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,Built-up,0,3,5,0,0,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,Water,0,97,74,8,17,32,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,Forest,0,66,68,1,34,0,49,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,Cropland,0,0,12,0,22,23,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,Bareland,0,40,27,0,7,9,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,Permanent_ice_and_snow,0,14,10,0,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,Water,66,18,45,34,0,68,0,0,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,Cropland,33,0,21,25,0,21,12,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,Wetland,66,26,0,39,0,70,49,0,0,0,0,31
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,Built-up,8,10,0,7,0,11,1,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,Forest,31,17,22,13,0,0,17,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,Grassland,0,8,8,10,0,13,6,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,Bareland,0,0,0,0,0,3,3,0,0,0,0,0
