Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,Grassland,0,0,35,0,0,49,0,0,568,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,Wetland,0,0,0,0,0,6,0,0,259,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,Forest,0,0,360,0,0,143,0,0,911,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,Water,0,0,313,0,0,0,0,0,296,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,Shrubland,0,0,0,0,0,0,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,Built-up,0,0,2,0,0,7,0,0,27,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,Cropland,0,0,0,0,0,23,0,0,37,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,Bareland,0,0,30,0,0,75,0,0,185,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,7,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Non_Wetland,0,0,9,2,0,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Forest,0,42,450,753,37,373,642,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Grassland,39,104,222,486,75,124,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Non_Water,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Water,117,2,179,722,15,0,249,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Shrubland,1,3,13,10,1,3,10,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Bareland,0,21,22,0,18,30,57,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Wetland,12,0,0,118,0,121,127,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Cropland,5,0,13,159,17,8,127,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Built-up,1,6,11,136,0,3,66,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Lichens_and_Mosses,0,0,0,2,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,Permanent_ice_and_snow,0,1,5,13,0,3,4,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,Grassland,0,0,0,0,0,304,0,0,0,44,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,Wetland,0,0,0,0,0,181,0,0,0,37,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,Bareland,0,0,0,0,0,251,0,0,0,37,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,Shrubland,0,0,0,0,0,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,Forest,0,0,0,0,0,478,0,0,0,214,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,Cropland,0,0,0,0,0,5,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,Built-up,0,0,0,0,0,19,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,Water,0,0,0,0,0,0,0,0,0,323,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,Permanent_ice_and_snow,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,Grassland,269,228,35,109,158,49,0,184,0,0,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,Forest,0,196,360,304,158,143,320,171,0,0,22,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,Wetland,50,0,0,51,6,6,63,39,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,Bareland,123,177,30,0,167,75,142,25,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,Water,293,124,313,256,79,0,245,78,0,0,33,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,Cropland,68,0,0,7,70,23,73,25,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,Built-up,35,59,2,1,0,7,55,6,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,Permanent_ice_and_snow,2,3,0,1,2,0,3,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,Grassland,135,447,93,4,93,133,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,Forest,0,184,225,9,90,462,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,Bareland,47,164,111,0,51,76,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,Built-up,4,35,1,8,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,Water,121,92,168,47,29,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,Wetland,86,24,0,0,4,69,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,Cropland,7,0,4,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,Permanent_ice_and_snow,0,1,0,0,2,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,Bareland,81,30,8,0,0,53,16,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,Forest,0,46,16,76,0,75,40,0,0,0,0,47
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,Water,622,13,75,102,0,0,32,0,0,0,0,20
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,Wetland,332,8,0,15,0,58,12,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,Built-up,76,11,0,66,0,5,9,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,Cropland,39,0,1,94,0,4,37,0,0,0,0,21
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,Grassland,349,91,104,195,0,139,0,0,0,0,0,106
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,Shrubland,1,0,0,0,0,0,0,0,0,0,0,0
