Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVV_M_R,Grassland,0,932,155,116,25,676,159,402,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVV_M_R,Bareland,2,397,0,202,2,198,18,225,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVV_M_R,Built-up,38,338,27,0,1,181,45,177,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVV_M_R,Forest,237,827,104,115,52,0,343,299,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVV_M_R,Water,252,1226,272,130,0,986,799,645,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVV_M_R,Shrubland,48,135,55,22,0,131,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVV_M_R,Cropland,29,0,20,44,0,247,47,142,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVV_M_R,Wetland,69,441,68,7,20,373,0,128,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVV_M_R,Permanent_ice_and_snow,0,1,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVV_M_R,Grassland,0,324,8,339,430,315,292,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVV_M_R,Shrubland,0,68,4,221,167,79,111,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVV_M_R,Built-up,0,8,5,0,6,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVV_M_R,Wetland,0,70,0,206,450,114,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVV_M_R,Water,0,40,8,279,0,122,331,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVV_M_R,Forest,0,122,2,478,406,0,309,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVV_M_R,Bareland,0,28,0,376,65,12,19,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVV_M_R,Cropland,0,0,6,182,86,98,76,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVV_M_R,Shrubland,123,108,100,0,173,259,224,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVV_M_R,Forest,155,109,37,0,125,0,241,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVV_M_R,Water,119,53,99,0,0,465,493,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVV_M_R,Built-up,17,102,74,0,46,164,27,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVV_M_R,Cropland,86,0,82,0,76,159,167,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVV_M_R,Wetland,163,112,44,0,195,319,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVV_M_R,Grassland,0,200,207,0,239,352,344,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVV_M_R,Bareland,0,90,0,0,48,49,22,0,0,0,0,6
