Dataset,MajorityClass,Grassland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Cropland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NED_M_R,Forest,0,0,0,0,38,0,0,14,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NED_M_R,Permanent_ice_and_snow,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NED_M_R,Water,25,43,1,0,0,18,0,0,23,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NED_M_R,Wetland,5,0,1,2,3,6,0,0,10,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NED_M_R,Bareland,1,5,0,1,3,8,0,0,19,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NED_M_R,Built-up,3,0,2,0,0,2,0,0,6,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NED_M_R,Forest,31,26,12,9,11,0,0,0,33,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NED_M_R,Grassland,0,7,1,0,2,7,0,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NED_M_R,Cropland,1,0,0,0,0,1,0,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NED_M_R,Permanent_ice_and_snow,0,0,4,1,0,1,0,0,12,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NED_M_R,Grassland,0,10,2,3,6,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NED_M_R,Water,0,34,7,13,0,10,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NED_M_R,Bareland,0,4,0,5,3,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NED_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NED_M_R,Forest,0,25,5,15,22,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NED_M_R,Wetland,0,0,3,14,25,11,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NED_M_R,Cropland,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NED_M_R,Permanent_ice_and_snow,0,6,0,4,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NED_M_R,Wetland,9,0,10,0,22,36,0,0,0,3,20
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NED_M_R,Water,4,12,22,0,0,38,0,0,0,1,16
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NED_M_R,Forest,5,4,8,0,5,0,0,0,0,3,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NED_M_R,Grassland,0,4,5,0,3,9,0,0,0,3,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NED_M_R,Bareland,0,0,0,0,0,0,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NED_M_R,Built-up,0,0,0,0,0,5,0,0,0,0,0
