Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,Wetland,1,0,1,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,Bareland,90,136,0,89,43,12,48,104,0,0,29,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,Built-up,5,37,0,0,0,0,5,26,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,Shrubland,1,4,4,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,Cropland,47,0,1,68,2,2,33,78,0,0,55,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,Water,127,71,177,22,268,0,14,110,0,0,4,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,Grassland,147,418,2,67,1,124,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,Forest,0,185,1,45,2,328,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,Bareland,80,159,0,89,3,116,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,Built-up,1,33,5,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,Shrubland,8,17,0,1,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,Wetland,28,23,0,6,0,73,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,Cropland,16,0,1,6,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,Water,39,33,1,3,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,Shrubland,24,2,7,0,0,2,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,Forest,0,48,74,0,1,46,37,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,Cropland,43,0,130,0,0,8,46,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,Bareland,101,8,0,0,3,77,14,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,Wetland,108,2,11,0,0,37,4,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,Water,267,0,11,0,5,0,6,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,Built-up,32,9,37,0,0,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,Grassland,241,86,152,0,8,87,0,0,0,0,0,9
