Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGH_M_R,Forest,58,29,44,22,17,13,0,0,0,59,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGH_M_R,Grassland,0,22,13,10,5,4,25,0,0,40,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGH_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,2,0,0,2,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGH_M_R,Grassland,0,37,50,11,10,21,25,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGH_M_R,Wetland,0,42,0,28,11,51,46,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGH_M_R,Forest,0,20,53,9,21,36,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGH_M_R,Water,0,13,70,25,9,0,23,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGH_M_R,Bareland,0,5,22,0,3,14,13,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGH_M_R,Built-up,0,0,2,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGH_M_R,Cropland,0,0,11,2,3,4,7,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGH_M_R,Water,27,11,32,32,0,0,49,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGH_M_R,Cropland,6,0,1,1,0,1,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGH_M_R,Wetland,58,43,0,50,0,53,60,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGH_M_R,Bareland,4,5,0,0,0,2,6,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGH_M_R,Built-up,1,1,0,3,0,1,4,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGH_M_R,Forest,20,11,10,13,0,10,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGH_M_R,Grassland,0,10,10,12,0,9,13,0,0,0,0
