Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,Forest,146,211,27,60,7,0,65,172,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,Wetland,4,10,0,0,0,16,0,12,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,Shrubland,27,43,26,12,0,56,0,0,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,Cropland,62,0,21,47,1,202,2,186,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,Permanent_ice_and_snow,0,9,0,0,0,2,0,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTU_M_R,Grassland,0,317,0,103,37,97,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTU_M_R,Shrubland,0,90,0,50,42,77,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTU_M_R,Bareland,0,49,0,27,1,14,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTU_M_R,Built-up,0,29,1,0,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTU_M_R,Water,0,58,8,30,0,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTU_M_R,Wetland,0,17,1,10,19,18,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTU_M_R,Forest,0,116,0,71,41,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTU_M_R,Cropland,0,0,2,54,0,45,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTU_M_R,Shrubland,51,56,65,0,84,165,19,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTU_M_R,Forest,25,48,29,0,8,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTU_M_R,Water,37,13,50,0,0,129,31,0,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTU_M_R,Cropland,26,0,64,0,12,96,2,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTU_M_R,Wetland,38,9,32,0,68,114,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTU_M_R,Built-up,2,48,36,0,6,98,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTU_M_R,Grassland,0,129,122,0,112,185,11,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTU_M_R,Bareland,0,6,0,0,5,3,0,0,0,0,0,2
