Dataset,MajorityClass,Grassland,Cropland,Forest,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYU_M_R,Forest,0,0,0,0,0,0,217,0,0,186,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYU_M_R,Bareland,0,0,0,0,0,0,9,0,0,15,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYU_M_R,Grassland,0,427,250,22,19,120,31,469,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYU_M_R,Wetland,0,44,62,0,7,0,8,89,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYU_M_R,Water,14,431,327,219,79,62,0,422,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYU_M_R,Forest,118,921,0,157,91,309,176,1002,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYU_M_R,Cropland,28,0,305,15,11,203,22,549,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYU_M_R,Bareland,0,172,19,5,0,84,7,97,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYU_M_R,Built-up,2,175,56,1,0,0,8,132,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYU_M_R,Shrubland,3,12,7,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYU_M_R,Grassland,0,588,185,0,1,126,33,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYU_M_R,Forest,0,822,0,56,0,419,385,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYU_M_R,Shrubland,0,117,54,0,0,42,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYU_M_R,Wetland,0,77,78,0,0,2,50,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYU_M_R,Bareland,0,88,50,0,0,63,35,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYU_M_R,Built-up,0,78,6,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYU_M_R,Water,0,395,182,44,6,35,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYU_M_R,Cropland,0,0,169,0,2,219,10,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYU_M_R,Wetland,35,12,211,0,0,0,44,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYU_M_R,Forest,142,226,0,6,36,0,80,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYU_M_R,Shrubland,39,58,131,0,14,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYU_M_R,Cropland,136,0,273,1,60,0,37,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYU_M_R,Water,31,83,613,53,58,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYU_M_R,Built-up,14,139,102,0,26,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYU_M_R,Bareland,1,29,56,3,0,0,6,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYU_M_R,Grassland,0,127,195,6,44,0,47,0,0,0,0,1
