Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFV_M_R,Forest,0,0,156,205,701,454,1069,97,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFV_M_R,Non_Water,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFV_M_R,Built-up,26,0,71,0,48,18,94,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFV_M_R,Grassland,67,40,540,67,331,120,0,195,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFV_M_R,Non_Wetland,0,0,2,1,10,2,1,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFV_M_R,Forest,0,38,725,79,662,262,725,297,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFV_M_R,Non_Water,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFV_M_R,Water,81,40,558,42,673,0,310,39,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFV_M_R,Shrubland,1,1,24,5,16,5,14,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFV_M_R,Built-up,3,0,212,0,45,11,80,42,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFV_M_R,Wetland,53,23,266,0,0,207,291,88,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFV_M_R,Cropland,4,0,131,17,27,11,51,17,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFV_M_R,Bareland,0,0,0,20,12,56,10,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFV_M_R,Grassland,0,0,0,0,163,50,0,0,821,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFV_M_R,Wetland,0,0,0,0,0,25,0,0,475,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFV_M_R,Forest,0,0,0,0,394,163,0,0,1417,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFV_M_R,Shrubland,0,0,0,0,0,0,0,0,40,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFV_M_R,Bareland,0,0,0,0,90,8,0,0,56,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFV_M_R,Cropland,0,0,0,0,3,0,0,0,51,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFV_M_R,Water,0,0,0,0,582,0,0,0,764,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFV_M_R,Built-up,0,0,0,0,37,4,0,0,93,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFV_M_R,Grassland,0,0,0,0,0,228,0,0,0,85,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFV_M_R,Water,0,0,0,0,0,0,0,0,0,417,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFV_M_R,Shrubland,0,0,0,0,0,3,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFV_M_R,Wetland,0,0,0,0,0,457,0,0,0,243,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFV_M_R,Bareland,0,0,0,0,0,68,0,0,0,42,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFV_M_R,Built-up,0,0,0,0,0,27,0,0,0,13,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFV_M_R,Forest,0,0,0,0,0,470,0,0,0,198,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFV_M_R,Cropland,0,0,0,0,0,1,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFV_M_R,Grassland,347,152,130,132,163,50,0,377,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFV_M_R,Forest,0,106,246,179,394,163,468,439,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFV_M_R,Wetland,153,0,83,8,0,25,59,84,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFV_M_R,Bareland,36,98,0,78,90,8,66,122,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFV_M_R,Built-up,48,61,13,0,37,4,91,130,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFV_M_R,Water,396,55,316,85,582,0,181,286,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFV_M_R,Shrubland,1,0,1,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFV_M_R,Cropland,30,0,3,12,3,0,29,51,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFV_M_R,Grassland,200,395,10,209,264,211,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFV_M_R,Forest,0,167,2,268,411,461,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFV_M_R,Bareland,32,42,0,104,8,55,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFV_M_R,Built-up,8,23,5,0,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFV_M_R,Shrubland,2,5,0,12,3,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFV_M_R,Wetland,137,47,10,54,0,265,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFV_M_R,Water,85,36,63,44,354,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFV_M_R,Cropland,4,0,2,12,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFV_M_R,Forest,0,106,25,0,30,118,115,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFV_M_R,Wetland,618,39,33,0,0,405,156,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFV_M_R,Bareland,51,28,0,0,0,31,15,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFV_M_R,Shrubland,28,4,1,0,1,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFV_M_R,Built-up,136,57,46,0,2,24,28,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFV_M_R,Water,550,16,67,0,50,0,35,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFV_M_R,Cropland,4,0,1,0,0,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFV_M_R,Grassland,432,183,65,0,51,155,0,0,0,0,0,1
