Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYC_M_R,Bareland,1,346,0,185,53,13,8,187,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYC_M_R,Forest,91,1206,101,418,0,194,220,1038,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYC_M_R,Built-up,0,298,5,0,68,15,10,189,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYC_M_R,Cropland,22,0,5,177,198,13,3,411,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYC_M_R,Water,10,654,134,149,361,0,271,419,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYC_M_R,Shrubland,3,27,0,9,21,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYC_M_R,Permanent_ice_and_snow,0,1,0,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYC_M_R,Grassland,0,557,3,174,183,84,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYC_M_R,Forest,0,683,0,580,0,624,111,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYC_M_R,Shrubland,0,138,0,82,65,31,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYC_M_R,Bareland,0,139,0,149,52,79,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYC_M_R,Built-up,0,97,1,0,14,19,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYC_M_R,Water,0,254,6,68,146,0,48,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYC_M_R,Wetland,0,52,0,20,46,66,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYC_M_R,Cropland,0,0,3,184,105,16,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYC_M_R,Forest,167,159,87,0,0,123,74,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYC_M_R,Shrubland,49,57,21,0,212,25,12,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYC_M_R,Cropland,141,0,150,0,257,38,4,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYC_M_R,Wetland,23,4,3,0,212,28,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYC_M_R,Bareland,8,29,0,0,119,29,11,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYC_M_R,Built-up,48,115,72,0,256,13,1,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYC_M_R,Water,53,22,53,0,802,0,100,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYC_M_R,Grassland,0,92,80,0,195,61,28,0,0,0,0,3
