Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEF_M_R,Non_Wetland,4,0,4,27,7,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEF_M_R,Forest,418,0,267,1256,704,71,67,246,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEF_M_R,Wetland,19,10,54,0,125,3,93,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEF_M_R,Water,43,230,128,1228,775,88,0,19,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEF_M_R,Shrubland,31,5,13,42,42,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEF_M_R,Cropland,538,114,0,647,646,239,15,79,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEF_M_R,Built-up,128,40,61,143,267,0,1,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEF_M_R,Bareland,22,2,15,16,0,67,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEF_M_R,Bareland,0,0,0,0,0,0,28,0,0,13,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEF_M_R,Water,0,0,0,0,0,0,0,0,0,644,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEF_M_R,Grassland,0,0,0,0,0,0,175,0,0,36,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEF_M_R,Wetland,0,0,0,0,0,0,496,0,0,298,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEF_M_R,Shrubland,0,0,0,0,0,0,16,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEF_M_R,Cropland,0,0,0,0,0,0,340,0,0,118,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEF_M_R,Forest,0,0,0,0,0,0,422,0,0,166,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEF_M_R,Built-up,0,0,0,0,0,0,44,0,0,8,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEF_M_R,Grassland,0,243,423,20,9,148,29,547,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEF_M_R,Wetland,0,375,136,0,33,35,140,481,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEF_M_R,Built-up,0,62,254,6,4,0,31,217,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEF_M_R,Forest,17,0,830,134,90,342,171,1003,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEF_M_R,Cropland,2,363,0,63,33,350,94,836,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEF_M_R,Water,11,450,557,313,146,138,0,636,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEF_M_R,Bareland,0,38,237,2,0,143,29,177,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEF_M_R,Shrubland,0,2,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEF_M_R,Grassland,0,148,763,1,1,105,49,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEF_M_R,Wetland,0,284,901,0,0,35,236,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEF_M_R,Water,0,223,1194,101,5,84,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEF_M_R,Forest,0,0,1162,46,0,462,441,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEF_M_R,Shrubland,0,17,48,0,0,5,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEF_M_R,Bareland,0,9,347,0,0,150,25,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEF_M_R,Built-up,0,9,158,0,11,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEF_M_R,Cropland,0,154,0,0,0,283,47,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEF_M_R,Wetland,178,470,79,0,26,0,285,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEF_M_R,Forest,134,0,185,44,48,0,158,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEF_M_R,Cropland,279,454,0,41,186,0,189,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEF_M_R,Water,112,582,69,173,66,0,0,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEF_M_R,Shrubland,3,49,9,0,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEF_M_R,Bareland,2,42,20,0,0,0,28,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEF_M_R,Built-up,26,176,223,0,140,0,32,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEF_M_R,Grassland,0,148,92,10,40,0,34,0,0,0,0,0
