Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,Built-up,0,19,0,0,2,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,Forest,0,55,3,40,0,5,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,Wetland,0,1,1,3,13,34,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,Water,0,9,14,13,4,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,Cropland,0,0,0,36,66,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,Shrubland,47,85,93,0,97,43,25,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,Cropland,26,0,84,0,30,10,31,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,Bareland,1,28,0,0,12,22,2,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,Forest,36,95,74,0,0,8,2,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,Water,3,19,114,0,28,0,35,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,Wetland,5,12,7,0,50,20,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,Built-up,3,23,31,0,31,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,Grassland,0,81,94,0,61,18,16,0,0,0,0,1
