Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MUU_M_R,Forest,50,82,46,52,36,0,20,0,0,86,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MUU_M_R,Grassland,0,27,11,12,5,36,4,0,0,26,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MUU_M_R,Permanent_ice_and_snow,0,3,0,2,1,3,0,0,0,4,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,Grassland,0,28,15,3,19,33,26,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,Wetland,0,30,0,14,21,32,30,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,Bareland,0,25,2,0,21,39,51,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,Built-up,0,1,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,Water,0,43,44,60,55,73,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,Forest,0,64,38,34,51,0,61,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,Cropland,0,0,12,6,20,27,23,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,Permanent_ice_and_snow,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUU_M_R,Water,44,63,18,72,0,96,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUU_M_R,Cropland,10,0,3,7,0,19,10,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUU_M_R,Wetland,29,37,0,22,0,50,28,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUU_M_R,Bareland,5,14,5,0,0,23,13,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUU_M_R,Built-up,3,7,0,3,0,8,3,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUU_M_R,Forest,29,36,14,26,0,0,26,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUU_M_R,Grassland,0,9,2,9,0,13,6,0,0,0,3
