Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRE_M_R,Forest,0,0,0,0,493,0,0,0,0,187,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRE_M_R,Grassland,0,591,95,180,19,423,95,612,0,0,18,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRE_M_R,Bareland,2,465,0,229,7,134,19,349,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRE_M_R,Built-up,36,257,32,0,5,90,5,218,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRE_M_R,Water,10,797,170,109,0,557,463,923,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRE_M_R,Forest,126,572,48,185,48,0,188,597,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRE_M_R,Shrubland,8,54,8,21,0,54,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRE_M_R,Cropland,59,0,12,101,2,203,13,326,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRE_M_R,Wetland,4,95,6,3,8,93,0,93,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRE_M_R,Permanent_ice_and_snow,0,49,1,2,0,20,0,35,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRE_M_R,Grassland,0,691,20,283,184,220,18,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRE_M_R,Shrubland,0,147,2,91,79,102,17,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRE_M_R,Bareland,0,212,0,248,61,75,0,0,0,0,0,5
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRE_M_R,Built-up,0,80,19,0,11,16,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRE_M_R,Water,0,411,29,74,0,74,47,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRE_M_R,Forest,0,365,8,268,317,0,116,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRE_M_R,Wetland,0,67,0,7,133,64,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRE_M_R,Cropland,0,0,4,90,22,56,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRE_M_R,Permanent_ice_and_snow,0,1,1,29,1,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRE_M_R,Shrubland,103,85,70,0,65,260,60,0,0,0,0,32
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRE_M_R,Forest,92,113,75,0,26,0,41,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRE_M_R,Built-up,21,118,109,0,39,182,4,0,0,0,0,35
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRE_M_R,Water,171,74,189,0,0,472,221,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRE_M_R,Bareland,4,32,0,0,26,73,2,0,0,0,0,104
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRE_M_R,Cropland,49,0,105,0,36,136,14,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRE_M_R,Wetland,56,22,22,0,71,211,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRE_M_R,Grassland,0,180,213,0,136,331,135,0,0,0,0,82
