Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Permanent_ice_and_snow,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,Shrubland,0,0,0,0,0,6,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,Grassland,0,0,0,0,0,59,0,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,Cropland,0,0,0,0,0,67,0,0,0,22,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,Wetland,0,0,0,0,0,135,0,0,0,41,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,Bareland,0,0,0,0,0,124,0,0,0,39,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,Built-up,0,0,0,0,0,13,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,Water,0,0,0,0,0,0,0,0,0,159,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,Forest,0,0,0,0,0,57,0,0,0,13,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,Permanent_ice_and_snow,0,0,0,0,0,18,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDD_M_R,Water,87,8,52,77,40,0,12,48,0,0,153,33
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDD_M_R,Cropland,60,0,15,48,33,9,0,24,0,0,66,26
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDD_M_R,Wetland,32,6,0,23,1,16,0,25,0,0,55,3
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDD_M_R,Bareland,59,5,30,0,42,17,7,27,0,0,112,36
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDD_M_R,Built-up,14,4,1,14,0,3,0,3,0,0,22,8
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDD_M_R,Forest,40,15,10,32,10,6,0,0,0,0,92,4
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDD_M_R,Grassland,0,16,7,22,16,4,0,21,0,0,42,9
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDD_M_R,Permanent_ice_and_snow,8,1,7,17,8,10,0,10,0,0,56,6
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDD_M_R,Grassland,0,32,50,15,27,38,0,27,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDD_M_R,Wetland,0,22,0,15,8,31,2,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDD_M_R,Bareland,0,65,49,0,38,54,3,6,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDD_M_R,Built-up,0,5,1,3,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDD_M_R,Water,0,49,130,94,42,0,11,22,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDD_M_R,Cropland,0,0,7,2,41,22,0,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDD_M_R,Forest,0,16,34,6,24,46,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDD_M_R,Permanent_ice_and_snow,0,1,18,30,14,18,0,8,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDD_M_R,Water,28,33,26,95,0,0,57,81,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDD_M_R,Cropland,7,0,0,21,0,4,0,6,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDD_M_R,Wetland,30,33,0,53,0,45,27,56,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDD_M_R,Bareland,11,16,4,0,0,27,22,8,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDD_M_R,Built-up,5,16,0,19,0,8,8,5,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDD_M_R,Forest,6,9,0,5,0,11,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDD_M_R,Grassland,0,12,4,15,0,9,7,13,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDD_M_R,Permanent_ice_and_snow,0,0,0,3,0,12,0,0,0,0,0,0
