Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYV_M_R,Forest,209,229,414,28,0,101,21,864,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYV_M_R,Permanent_ice_and_snow,0,2,10,0,1,1,0,8,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,Shrubland,0,0,0,0,0,0,0,0,187,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,Bareland,0,0,0,0,0,65,594,0,828,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,Water,0,0,0,0,0,0,991,0,981,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,Grassland,0,0,0,0,0,3,38,0,194,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,Cropland,0,0,0,0,0,4,39,0,174,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,Built-up,0,0,0,0,0,5,83,0,74,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,Forest,0,0,0,0,0,27,355,0,484,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,Wetland,0,0,0,0,0,65,0,0,1464,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,Grassland,0,0,0,0,0,88,0,0,0,56,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,Bareland,0,0,0,0,0,1107,0,0,0,525,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,Water,0,0,0,0,0,0,0,0,0,979,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,Shrubland,0,0,0,0,0,106,0,0,0,43,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,Built-up,0,0,0,0,0,245,0,0,0,58,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,Cropland,0,0,0,0,0,113,0,0,0,76,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,Wetland,0,0,0,0,0,1071,0,0,0,715,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,Forest,0,0,0,0,0,156,0,0,0,186,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,4,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,Grassland,0,452,34,93,240,3,38,252,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,Bareland,48,1241,0,665,192,79,649,561,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,Built-up,30,366,65,0,91,7,99,160,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,Cropland,106,0,26,125,242,4,39,209,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,Water,36,1162,291,501,232,0,1072,708,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,Forest,223,839,131,191,0,27,358,390,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,Shrubland,11,70,7,14,51,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,Wetland,18,547,50,139,117,68,0,313,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,Permanent_ice_and_snow,0,16,1,4,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,Grassland,0,395,9,106,103,57,77,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,Bareland,0,319,0,470,149,580,281,0,0,0,0,18
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,Shrubland,0,78,4,70,64,45,51,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,Forest,0,430,6,261,0,262,173,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,Built-up,0,62,30,0,12,25,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,Water,0,174,393,331,86,0,344,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,Wetland,0,348,120,281,498,781,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,Cropland,0,0,13,134,95,74,17,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,Permanent_ice_and_snow,0,0,0,0,3,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,Forest,54,46,34,0,0,30,131,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,Shrubland,52,58,77,0,174,51,97,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,Cropland,126,0,160,0,248,59,94,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,Built-up,12,97,188,0,193,60,35,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,Bareland,5,71,0,0,145,313,275,0,0,0,0,98
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,Wetland,49,75,310,0,465,480,0,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,Water,5,50,511,0,249,0,603,0,0,0,0,93
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,Grassland,0,84,157,0,164,63,108,0,0,0,0,5
