Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Permanent_ice_and_snow,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGR_M_R,Wetland,0,0,0,0,0,30,0,0,0,12,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGR_M_R,Bareland,0,0,0,0,0,63,0,0,0,36,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGR_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGR_M_R,Water,0,0,0,0,0,0,0,0,0,64,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGR_M_R,Forest,0,0,0,0,0,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGR_M_R,Water,14,14,27,29,24,0,7,0,0,0,53,25
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGR_M_R,Cropland,9,0,0,13,9,0,4,0,0,0,16,5
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGR_M_R,Bareland,21,11,25,0,35,11,7,0,0,0,56,31
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGR_M_R,Built-up,3,2,0,4,0,0,2,0,0,0,6,3
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGR_M_R,Grassland,0,9,6,11,8,2,2,0,0,0,10,2
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGR_M_R,Wetland,0,4,0,4,0,1,0,0,0,0,11,1
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGR_M_R,Permanent_ice_and_snow,1,2,0,3,2,0,0,0,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGR_M_R,Forest,6,9,1,9,3,0,0,0,0,0,24,3
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGR_M_R,Grassland,0,9,0,23,4,6,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGR_M_R,Wetland,0,2,0,17,1,7,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGR_M_R,Built-up,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGR_M_R,Water,0,11,21,62,3,0,4,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGR_M_R,Cropland,0,0,0,11,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGR_M_R,Bareland,0,13,10,0,24,32,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGR_M_R,Permanent_ice_and_snow,0,0,0,4,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGR_M_R,Forest,0,6,4,7,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGR_M_R,Water,9,3,15,40,0,0,14,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGR_M_R,Cropland,2,0,0,3,0,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGR_M_R,Wetland,6,6,0,21,0,15,11,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGR_M_R,Bareland,8,18,5,0,0,24,8,12,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGR_M_R,Grassland,0,7,2,8,0,5,5,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGR_M_R,Built-up,0,0,0,6,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGR_M_R,Forest,0,0,0,0,0,1,0,0,0,0,0,0
