Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQL_M_R
5617,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5618,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5619,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5620,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5621,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5622,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5623,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5624,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5625,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5626,Grassland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5627,Grassland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5628,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5629,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5630,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5631,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5632,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
5633,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5634,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5635,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5636,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5637,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5638,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5639,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5640,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5641,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5642,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5643,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
5644,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5645,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
5646,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5647,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
5648,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5649,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5650,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5651,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5652,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5653,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
5654,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5655,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5656,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
5657,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
5658,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5659,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5660,Grassland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5661,Grassland,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5662,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5663,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5664,Grassland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5665,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5666,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5667,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5668,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5669,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5670,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5671,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5672,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5673,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5674,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5675,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5676,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5677,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5678,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5679,Grassland,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
5680,Grassland,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5681,Grassland,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5682,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5683,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5684,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5685,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5686,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5687,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5688,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
5689,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5690,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5691,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
5692,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5693,Grassland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5694,Grassland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5695,Grassland,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
5696,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
5697,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5698,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
5699,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5700,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5701,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5702,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5703,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
5704,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5705,Grassland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5706,Grassland,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
5707,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5708,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5709,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
5710,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
5711,Grassland,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
5712,Grassland,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
5713,Grassland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5714,Grassland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5715,Grassland,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
5716,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5717,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5718,Grassland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5719,Grassland,Water,Wetland,NULL,Wetland,Water,NULL,Forest
5720,Grassland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
5721,Grassland,Water,Wetland,NULL,Wetland,Water,Forest,Forest
5722,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
5723,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5724,Grassland,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
5725,Grassland,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
5726,Grassland,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
5727,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5728,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Grassland
5729,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Wetland
5730,Grassland,Water,Water,NULL,Water,Grassland,Water,Forest
5731,Grassland,Water,Water,NULL,Water,Wetland,Grassland,Wetland
5732,Grassland,Water,Water,NULL,Water,Wetland,Water,Grassland
5733,Grassland,Water,Water,NULL,Water,Water,Water,Bareland
5734,Grassland,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
5735,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5736,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5737,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5738,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5739,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5740,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5741,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5742,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5743,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5744,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5745,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5746,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5747,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5748,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5749,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
5750,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5751,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
5752,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5753,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5754,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5755,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5756,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5757,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5758,Grassland,Forest,NULL,NULL,Non_Wetland,Water,Forest,Wetland
5759,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5760,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5761,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5762,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5763,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5764,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5765,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5766,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5767,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5768,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5769,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5770,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5771,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5772,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5773,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5774,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5775,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5776,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5777,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5778,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5779,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5780,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5781,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5782,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5783,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
5784,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5785,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
5786,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5787,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5788,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5789,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5790,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5791,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5792,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
5793,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5794,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5795,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5796,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5797,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5798,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5799,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5800,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5801,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5802,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5803,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5804,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5805,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5806,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5807,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5808,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5809,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5810,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5811,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5812,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5813,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5814,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5815,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5816,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5817,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
5818,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5819,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5820,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5821,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5822,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
5823,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
5824,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5825,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5826,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5827,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
5828,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5829,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5830,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
5831,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5832,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5833,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5834,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5835,Grassland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5836,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5837,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5838,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5839,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5840,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5841,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5842,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5843,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5844,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5845,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5846,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5847,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5848,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5849,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5850,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5851,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5852,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5853,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5854,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5855,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5856,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5857,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5858,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
5859,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
5860,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5861,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5862,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5863,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
5864,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5865,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5866,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5867,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5868,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5869,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5870,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5871,Grassland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5872,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
5873,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
5874,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
5875,Grassland,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
5876,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5877,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
5878,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5879,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5880,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
5881,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
5882,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5883,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5884,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
5885,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5886,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5887,Grassland,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
5888,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5889,Grassland,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
5890,Grassland,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
5891,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5892,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
5893,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5894,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5895,Grassland,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
5896,Grassland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5897,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5898,Grassland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5899,Grassland,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
5900,Grassland,Forest,Water,NULL,Water,Grassland,Grassland,Forest
5901,Grassland,Forest,Water,NULL,Water,Grassland,Forest,Wetland
5902,Grassland,Forest,Water,NULL,Water,Forest,Grassland,Forest
5903,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5904,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5905,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5906,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
5907,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5908,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
5909,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5910,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5911,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5912,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5913,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5914,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5915,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5916,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5917,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5918,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5919,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5920,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
5921,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5922,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5923,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5924,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5925,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5926,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5927,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
5928,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
5929,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5930,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5931,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
5932,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5933,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5934,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5935,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5936,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
