Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Non_Wetland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRP_M_R,Cropland,0,0,14,27,17,15,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRP_M_R,Permanent_ice_and_snow,0,0,1,4,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRP_M_R,Wetland,0,0,0,0,0,0,0,0,0,34,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRP_M_R,Built-up,0,0,0,0,2,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRP_M_R,Water,0,0,0,0,0,0,36,0,0,10,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRP_M_R,Forest,0,0,0,0,12,0,15,0,0,18,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRP_M_R,Grassland,0,0,0,0,3,0,2,0,0,7,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRP_M_R,Cropland,0,0,0,0,3,0,6,0,0,10,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRP_M_R,Bareland,0,0,0,0,4,0,5,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRP_M_R,Cropland,10,0,12,0,10,15,9,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRP_M_R,Wetland,3,0,3,0,8,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRP_M_R,Bareland,1,3,0,0,10,6,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRP_M_R,Built-up,9,8,8,0,2,8,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRP_M_R,Water,14,18,39,0,0,55,10,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRP_M_R,Forest,25,15,15,0,22,0,7,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRP_M_R,Grassland,0,4,6,0,4,9,3,0,0,0,4
