Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,Built-up,0,0,15,0,0,2,0,0,63,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,Wetland,0,0,0,0,0,322,0,0,0,129,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,Grassland,0,0,0,0,0,154,0,0,0,32,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,Bareland,0,0,0,0,0,112,0,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,Built-up,0,0,0,0,0,32,0,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,Water,0,0,0,0,0,0,0,0,0,289,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,Forest,0,0,0,0,0,297,0,0,0,136,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,Cropland,0,0,0,0,0,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,Grassland,199,181,76,62,93,22,0,151,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,Wetland,84,22,0,33,12,17,60,40,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,Bareland,27,35,84,0,74,1,79,44,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,Forest,0,184,289,179,128,89,256,175,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,Built-up,45,61,15,14,0,2,92,31,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,Water,188,37,471,146,67,0,180,220,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,Cropland,42,0,6,5,40,8,67,16,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,Permanent_ice_and_snow,2,1,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,Grassland,131,348,79,2,160,81,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,Bareland,7,59,0,0,77,45,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,Forest,0,141,170,4,230,295,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,Built-up,4,21,2,3,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,Water,114,58,140,72,93,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,Wetland,122,61,0,11,66,153,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,Cropland,8,0,3,3,17,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,Shrubland,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,Forest,0,55,15,43,0,57,41,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,Wetland,499,17,0,43,0,157,69,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,Bareland,24,15,1,0,0,12,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,Built-up,89,49,2,18,0,12,10,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,Water,404,7,51,133,0,0,25,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,Cropland,32,0,0,54,0,2,21,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,Grassland,337,121,25,104,0,91,0,0,0,0,0,22
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,Shrubland,2,0,0,0,0,1,0,0,0,0,0,0
