Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Wetland,194,0,20,6,125,0,588,50,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Bareland,225,0,0,66,88,36,217,86,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Built-up,206,0,176,0,122,78,93,163,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Water,632,0,86,72,339,651,0,66,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Forest,909,0,410,218,0,1056,832,663,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Non_Water,0,0,0,0,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Permanent_ice_and_snow,2,0,2,0,1,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMU_M_R,Wetland,0,0,0,0,0,0,131,0,1603,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMU_M_R,Shrubland,0,0,0,0,0,0,0,0,285,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMU_M_R,Grassland,0,0,0,0,0,126,104,0,985,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMU_M_R,Bareland,0,0,0,0,0,10,40,0,96,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMU_M_R,Water,0,0,0,0,0,496,0,0,1228,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMU_M_R,Forest,0,0,0,0,0,345,233,0,2469,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMU_M_R,Built-up,0,0,0,0,0,4,20,0,201,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMU_M_R,Cropland,0,0,0,0,0,43,51,0,869,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Non_Wetland,8,0,6,0,5,31,8,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Grassland,0,96,131,56,146,361,176,193,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Wetland,149,1,188,2,71,0,389,84,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Forest,1033,119,743,156,0,1276,562,734,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Bareland,346,15,0,26,64,31,31,28,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Built-up,343,15,242,0,76,130,6,120,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Water,414,18,678,75,289,1081,0,210,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Non_Water,1,0,2,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Shrubland,110,14,83,24,47,87,39,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Cropland,867,0,312,193,282,388,210,267,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMU_M_R,Permanent_ice_and_snow,4,0,7,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMU_M_R,Grassland,0,0,0,0,0,0,238,0,0,225,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMU_M_R,Bareland,0,0,0,0,0,0,45,0,0,53,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMU_M_R,Water,0,0,0,0,0,0,0,0,0,1383,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMU_M_R,Forest,0,0,0,0,0,0,362,0,0,542,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMU_M_R,Wetland,0,0,0,0,0,0,325,0,0,512,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMU_M_R,Shrubland,0,0,0,0,0,0,20,0,0,37,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMU_M_R,Cropland,0,0,0,0,0,0,124,0,0,151,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMU_M_R,Built-up,0,0,0,0,0,0,16,0,0,14,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMU_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMU_M_R,Grassland,0,831,50,164,463,126,104,979,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMU_M_R,Wetland,3,267,24,10,350,0,131,545,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMU_M_R,Bareland,7,416,0,274,87,10,40,480,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMU_M_R,Built-up,3,295,2,0,91,4,20,334,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMU_M_R,Forest,95,1298,78,391,0,345,233,1685,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMU_M_R,Cropland,37,0,10,161,340,43,51,787,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMU_M_R,Water,24,841,173,125,531,496,0,1075,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMU_M_R,Shrubland,0,22,1,11,12,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMU_M_R,Permanent_ice_and_snow,0,8,0,0,0,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMU_M_R,Grassland,0,1043,23,233,301,101,183,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMU_M_R,Wetland,0,476,0,40,215,0,209,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMU_M_R,Bareland,0,307,0,294,44,0,125,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMU_M_R,Forest,0,1354,1,634,0,172,649,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMU_M_R,Shrubland,0,212,0,94,74,1,24,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMU_M_R,Built-up,0,138,14,0,17,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMU_M_R,Water,0,854,28,111,205,185,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMU_M_R,Cropland,0,0,16,168,121,3,26,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMU_M_R,Permanent_ice_and_snow,0,0,0,6,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMU_M_R,Wetland,290,38,57,0,655,0,264,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMU_M_R,Water,277,103,203,0,1096,226,0,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMU_M_R,Forest,250,179,160,0,0,51,180,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMU_M_R,Shrubland,81,67,61,0,232,7,28,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMU_M_R,Cropland,329,0,225,0,414,14,85,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMU_M_R,Bareland,8,50,0,0,98,6,25,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMU_M_R,Built-up,56,152,156,0,340,0,28,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMU_M_R,Grassland,0,126,192,0,315,41,115,0,0,0,0,12
