Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,Grassland,0,0,0,0,0,53,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,Cropland,0,0,0,0,0,31,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,Wetland,0,0,0,0,0,166,0,0,50,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,Bareland,0,0,0,0,0,62,0,0,14,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,Built-up,0,0,0,0,0,31,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,Water,0,0,0,0,0,0,0,0,127,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,Forest,0,0,0,0,0,95,0,0,22,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,Water,57,45,64,22,38,0,57,0,0,116,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,Cropland,35,0,4,18,17,0,22,0,0,57,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,Wetland,31,33,0,2,13,16,36,0,0,57,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,Bareland,34,22,24,0,29,8,19,0,0,61,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,Built-up,12,8,5,9,0,0,11,0,0,26,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,Forest,57,44,42,24,26,12,0,0,0,89,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,Grassland,0,25,12,8,12,4,18,0,0,43,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,Permanent_ice_and_snow,2,1,0,1,1,0,1,0,0,7,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,Grassland,0,23,35,5,30,8,39,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,Bareland,0,15,2,0,32,19,15,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,Built-up,0,4,2,1,0,1,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,Forest,0,34,44,3,39,31,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,Water,0,13,79,53,54,0,38,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,Wetland,0,17,0,20,29,48,42,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,Cropland,0,0,11,4,21,3,17,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PMQ_M_R,Water,17,24,28,50,0,0,58,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PMQ_M_R,Cropland,8,0,1,5,0,4,8,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PMQ_M_R,Wetland,47,42,0,34,0,48,61,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PMQ_M_R,Bareland,3,10,0,0,0,5,5,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PMQ_M_R,Built-up,8,13,5,20,0,12,10,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PMQ_M_R,Forest,27,19,14,13,0,22,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PMQ_M_R,Grassland,0,11,6,7,0,10,12,0,0,0,2
