Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Water,Wetland,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMS_M_R,Water,0,0,0,0,0,0,0,0,0,432,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMS_M_R,Wetland,0,0,0,0,338,0,0,0,0,235,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMS_M_R,Bareland,0,0,0,0,26,0,0,0,0,18,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMS_M_R,Cropland,0,0,0,0,13,0,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMS_M_R,Forest,0,0,0,0,362,0,0,0,0,234,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMS_M_R,Built-up,0,0,0,0,27,0,0,0,0,7,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMS_M_R,Grassland,209,212,115,196,33,73,0,265,0,0,18,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMS_M_R,Wetland,49,27,68,31,43,0,54,72,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMS_M_R,Forest,0,254,260,238,100,328,291,331,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMS_M_R,Bareland,30,57,0,95,3,19,29,70,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMS_M_R,Built-up,33,65,8,0,4,19,26,60,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMS_M_R,Water,170,77,217,179,0,400,184,178,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMS_M_R,Cropland,58,0,15,58,1,4,50,80,0,0,2,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,Grassland,154,513,20,114,73,74,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,Bareland,12,72,0,53,30,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,Forest,0,174,25,193,413,147,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,Wetland,196,63,12,39,155,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,Water,230,81,59,59,0,216,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,Shrubland,1,8,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,Built-up,3,32,11,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,Cropland,11,0,2,10,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,Forest,0,98,25,0,43,7,60,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,Wetland,546,53,45,0,137,0,171,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,Bareland,52,14,0,0,11,1,14,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,Water,703,23,112,0,0,68,106,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,Cropland,39,0,29,0,5,1,15,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,Built-up,114,57,20,0,12,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,Grassland,334,149,95,0,85,31,0,0,0,0,0,33
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,Shrubland,8,3,3,0,1,1,0,0,0,0,0,0
