Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,Water,204,153,39,128,60,207,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,Cropland,314,122,0,34,99,164,6,20,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNR_M_R,Grassland,0,0,0,37,0,0,7,0,288,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNR_M_R,Wetland,0,0,0,0,0,0,3,0,172,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNR_M_R,Shrubland,0,0,0,0,0,0,0,0,41,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNR_M_R,Forest,0,0,0,156,0,0,56,0,639,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNR_M_R,Cropland,0,0,0,0,0,0,1,0,55,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNR_M_R,Water,0,0,0,285,0,0,0,0,197,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNR_M_R,Built-up,0,0,0,34,0,0,14,0,55,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNR_M_R,Bareland,0,0,0,0,0,0,2,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNR_M_R,Grassland,0,0,0,0,0,0,98,0,0,80,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNR_M_R,Shrubland,0,0,0,0,0,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNR_M_R,Cropland,0,0,0,0,0,0,16,0,0,10,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNR_M_R,Bareland,0,0,0,0,0,0,10,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNR_M_R,Wetland,0,0,0,0,0,0,20,0,0,50,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNR_M_R,Built-up,0,0,0,0,0,0,62,0,0,39,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNR_M_R,Water,0,0,0,0,0,0,0,0,0,535,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNR_M_R,Forest,0,0,0,0,0,0,188,0,0,210,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNR_M_R,Grassland,0,220,420,37,35,229,7,547,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNR_M_R,Bareland,0,26,138,0,0,171,2,166,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNR_M_R,Built-up,2,94,214,34,31,0,14,265,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNR_M_R,Water,3,214,284,285,103,233,0,490,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNR_M_R,Forest,57,0,509,156,37,315,56,873,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNR_M_R,Wetland,0,23,28,0,1,5,3,68,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNR_M_R,Cropland,4,100,0,0,1,152,1,297,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNR_M_R,Shrubland,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNR_M_R,Permanent_ice_and_snow,0,0,2,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNR_M_R,Grassland,0,165,427,45,0,215,95,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNR_M_R,Bareland,0,20,133,0,0,107,10,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNR_M_R,Forest,0,0,439,84,3,407,366,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNR_M_R,Wetland,0,11,22,0,0,20,30,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNR_M_R,Built-up,0,45,132,1,15,0,48,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNR_M_R,Water,0,78,113,34,3,209,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNR_M_R,Shrubland,0,10,18,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNR_M_R,Cropland,0,57,0,2,3,102,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNR_M_R,Permanent_ice_and_snow,0,2,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNR_M_R,Built-up,134,305,146,2,132,0,98,0,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNR_M_R,Water,40,325,8,27,17,0,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNR_M_R,Forest,140,0,97,14,88,0,94,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNR_M_R,Cropland,119,135,0,1,94,0,33,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNR_M_R,Bareland,12,33,16,0,0,0,14,0,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNR_M_R,Shrubland,2,28,7,3,5,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNR_M_R,Wetland,20,93,2,0,0,0,34,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNR_M_R,Grassland,0,231,76,21,74,0,120,0,0,0,0,5
