Dataset,MajorityClass,Grassland,Cropland,Forest,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCE_M_R,Cropland,0,0,241,3,4,227,22,612,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCE_M_R,Water,0,346,366,279,77,55,0,643,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCE_M_R,Shrubland,0,11,7,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCE_M_R,Permanent_ice_and_snow,0,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCE_M_R,Grassland,0,592,148,16,0,111,36,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCE_M_R,Wetland,0,235,80,0,1,11,130,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCE_M_R,Forest,0,730,0,244,0,344,404,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCE_M_R,Shrubland,0,99,43,6,0,24,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCE_M_R,Bareland,0,241,23,3,0,108,26,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCE_M_R,Water,0,400,70,278,7,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCE_M_R,Built-up,0,102,7,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCE_M_R,Cropland,0,0,138,1,7,154,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCE_M_R,Permanent_ice_and_snow,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCE_M_R,Forest,85,158,0,4,67,0,77,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCE_M_R,Shrubland,29,36,117,0,25,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCE_M_R,Wetland,69,29,424,0,27,0,291,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCE_M_R,Cropland,181,0,291,0,187,0,56,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCE_M_R,Built-up,18,124,119,0,81,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCE_M_R,Water,28,37,441,76,42,0,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCE_M_R,Bareland,5,27,73,2,0,0,30,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCE_M_R,Grassland,0,103,152,4,89,0,54,0,0,0,0,0
