Dataset,MajorityClass,Grassland,Forest,Cropland,Bareland,Built-up,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBQ_M_R,Shrubland,0,0,0,0,0,0,0,0,79,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBQ_M_R,Water,0,0,0,0,0,442,0,0,488,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBQ_M_R,Grassland,0,0,0,0,0,21,1,0,137,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBQ_M_R,Cropland,0,0,0,0,0,19,0,0,92,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBQ_M_R,Bareland,0,0,0,0,0,145,17,0,135,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBQ_M_R,Built-up,0,0,0,0,0,29,0,0,51,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBQ_M_R,Forest,0,0,0,0,0,168,10,0,517,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Non_Wetland,0,0,0,1,0,0,2,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Grassland,0,26,95,58,18,0,2,250,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Forest,71,0,233,94,72,3,64,749,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Bareland,39,1,13,0,38,0,78,115,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Built-up,47,0,77,144,0,0,7,83,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Water,58,52,70,196,32,0,0,409,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Non_Water,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Shrubland,12,1,15,13,3,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Wetland,23,26,26,94,6,0,338,380,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Cropland,207,72,0,100,94,0,7,264,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,Permanent_ice_and_snow,1,0,5,7,0,0,0,16,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBQ_M_R,Grassland,0,0,0,0,0,0,44,0,0,18,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBQ_M_R,Bareland,0,0,0,0,0,0,294,0,0,101,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBQ_M_R,Shrubland,0,0,0,0,0,0,23,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBQ_M_R,Cropland,0,0,0,0,0,0,19,0,0,8,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBQ_M_R,Water,0,0,0,0,0,0,0,0,0,346,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBQ_M_R,Built-up,0,0,0,0,0,0,92,0,0,13,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBQ_M_R,Wetland,0,0,0,0,0,0,308,0,0,186,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBQ_M_R,Forest,0,0,0,0,0,0,200,0,0,63,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,Grassland,0,183,304,49,32,23,1,163,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,Wetland,21,121,256,68,34,0,6,179,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,Bareland,18,43,404,0,162,225,42,88,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,Built-up,32,62,250,55,0,56,4,79,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,Forest,264,0,481,169,102,175,10,306,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,Cropland,121,191,0,43,50,19,0,144,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,Water,45,210,547,143,72,492,0,237,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,Shrubland,13,18,20,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,Permanent_ice_and_snow,5,13,23,0,1,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,Grassland,0,135,311,1,57,17,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,Shrubland,0,43,50,0,7,13,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,Built-up,0,25,42,10,0,18,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,Forest,0,0,323,8,147,166,126,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,Wetland,0,54,36,10,97,0,101,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,Bareland,0,69,34,0,133,73,72,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,Cropland,0,104,0,0,46,3,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,Water,0,55,51,76,112,234,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,Permanent_ice_and_snow,0,9,8,0,6,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBQ_M_R,Wetland,66,298,18,30,0,0,213,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBQ_M_R,Forest,119,0,78,23,0,12,219,0,0,0,0,26
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBQ_M_R,Shrubland,39,77,22,10,0,14,54,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBQ_M_R,Cropland,96,167,0,72,0,20,186,0,0,0,0,21
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBQ_M_R,Built-up,5,165,37,59,0,20,129,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBQ_M_R,Water,10,80,0,52,0,87,0,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBQ_M_R,Bareland,1,80,13,0,0,45,107,0,0,0,0,31
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBQ_M_R,Grassland,0,109,49,50,0,20,109,0,0,0,0,16
