Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,Water,0,0,0,0,0,208,0,0,125,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,Cropland,0,0,0,0,0,0,2,0,119,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,Built-up,0,0,0,0,0,2,1,0,22,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,Grassland,0,158,199,38,70,57,11,265,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,Non_Wetland,2,0,1,0,2,7,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,Wetland,26,1,10,0,20,0,16,102,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,Bareland,48,63,0,10,1,0,4,43,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,Forest,511,219,326,44,0,292,78,593,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,Non_Water,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,Water,17,11,112,3,133,164,0,121,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,Shrubland,76,33,74,16,12,30,9,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,Cropland,308,0,307,54,34,7,0,241,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,Built-up,88,24,120,0,12,4,2,100,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,Wetland,0,0,0,0,0,0,59,0,0,28,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,Shrubland,0,0,0,0,0,0,37,0,0,7,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,Grassland,0,0,0,0,0,0,60,0,0,7,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,Water,0,0,0,0,0,0,0,0,0,192,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,Built-up,0,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,Cropland,0,0,0,0,0,0,8,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,Bareland,0,0,0,0,0,0,50,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,Forest,0,0,0,0,0,0,136,0,0,97,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,Grassland,0,207,23,68,285,41,11,395,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,Wetland,2,1,14,0,62,0,17,62,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,Bareland,41,113,0,49,108,19,8,202,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,Forest,385,276,36,67,0,215,80,591,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,Cropland,199,0,12,85,273,0,2,408,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,Built-up,60,95,4,0,69,2,1,152,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,Water,56,16,46,10,155,208,0,191,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,Shrubland,18,27,3,14,28,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,Grassland,0,561,2,160,214,2,33,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,Forest,0,446,0,270,0,3,274,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,Shrubland,0,152,0,85,83,0,22,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,Wetland,0,36,0,10,40,0,47,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,Bareland,0,179,0,71,29,4,18,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,Built-up,0,17,2,0,3,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,Water,0,20,20,12,7,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,Cropland,0,0,9,60,122,1,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,Forest,150,165,127,0,0,3,49,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,Shrubland,73,78,86,0,138,8,17,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,Wetland,60,9,11,0,106,0,43,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,Cropland,144,0,179,0,135,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,Bareland,4,21,0,0,14,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,Water,9,0,36,0,133,10,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,Built-up,3,35,15,0,61,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,Grassland,0,134,130,0,197,5,18,0,0,0,0,3
