Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUA_M_R,Water,0,34,47,118,121,373,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUA_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUA_M_R,Forest,214,210,53,0,0,284,148,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUA_M_R,Shrubland,101,93,75,0,227,175,162,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUA_M_R,Bareland,8,39,0,0,57,30,88,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUA_M_R,Water,136,56,146,0,410,684,0,0,0,0,0,44
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUA_M_R,Cropland,33,0,32,0,140,45,11,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUA_M_R,Wetland,122,55,38,0,250,0,210,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUA_M_R,Built-up,29,179,116,0,182,14,59,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUA_M_R,Grassland,0,291,207,0,430,400,255,0,0,0,0,11
