Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDD_M_R,Bareland,42,8,0,16,0,0,38,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDD_M_R,Forest,617,0,0,821,315,74,424,233,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDD_M_R,Water,384,298,0,630,81,17,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDD_M_R,Built-up,129,46,0,62,115,0,14,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,Wetland,0,0,0,0,0,0,50,0,990,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,Grassland,0,0,0,55,0,0,43,0,545,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,Forest,0,0,0,202,0,0,145,0,1901,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,Bareland,0,0,0,1,0,0,2,0,35,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,Water,0,0,0,368,0,0,0,0,1007,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,Shrubland,0,0,0,0,0,0,0,0,79,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,Cropland,0,0,0,19,0,0,16,0,665,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,Built-up,0,0,0,1,0,0,5,0,144,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,Grassland,0,86,31,237,190,19,0,31,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,Non_Wetland,3,1,0,18,6,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,Forest,577,0,62,1124,708,38,70,173,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,Wetland,71,57,0,0,100,0,91,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,Water,190,258,69,917,838,30,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,Shrubland,37,13,4,38,31,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,Bareland,28,0,5,10,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,Cropland,600,130,0,343,466,96,2,42,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,Built-up,179,14,3,89,152,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,Wetland,0,0,0,0,0,0,181,0,0,314,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,Shrubland,0,0,0,0,0,0,4,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,Grassland,0,0,0,0,0,0,79,0,0,104,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,Cropland,0,0,0,0,0,0,54,0,0,70,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,Bareland,0,0,0,0,0,0,4,0,0,12,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,Water,0,0,0,0,0,0,0,0,0,859,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,Forest,0,0,0,0,0,0,223,0,0,279,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,Built-up,0,0,0,0,0,0,6,0,0,6,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,Grassland,0,248,490,55,29,155,43,561,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,Wetland,1,246,115,0,22,15,50,319,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,Forest,61,0,864,202,98,297,145,980,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,Cropland,8,158,0,19,12,208,16,487,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,Water,5,407,543,368,141,85,0,630,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,Bareland,1,10,120,1,0,80,2,83,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,Built-up,0,31,164,1,3,0,5,138,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,Shrubland,0,1,5,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,Grassland,0,141,648,57,0,106,69,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,Bareland,0,22,115,0,0,57,19,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,Forest,0,0,882,178,0,297,495,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,Shrubland,0,14,42,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,Wetland,0,125,313,0,0,15,234,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,Built-up,0,7,79,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,Water,0,121,557,156,1,28,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,Cropland,0,106,0,0,1,132,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,Forest,113,0,168,48,42,0,147,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,Cropland,118,256,0,9,72,0,94,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,Wetland,108,418,30,0,3,0,354,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,Water,67,570,40,80,13,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,Bareland,11,89,28,0,0,0,33,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,Shrubland,8,43,10,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,Built-up,16,136,134,0,18,0,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,Grassland,0,219,118,37,46,0,109,0,0,0,0,0
