Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,Built-up,0,0,1,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,15,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,Grassland,0,0,0,0,0,93,0,0,21,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,Cropland,0,0,0,0,0,27,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,Wetland,0,0,0,0,0,170,0,0,60,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,Bareland,0,0,0,0,0,39,0,0,8,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,Built-up,0,0,0,0,0,10,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,Water,0,0,0,0,0,0,0,0,149,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,Forest,0,0,0,0,0,144,0,0,47,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,Permanent_ice_and_snow,0,0,0,0,0,6,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,Water,70,31,67,59,24,0,68,0,0,65,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,Cropland,30,0,6,9,12,2,14,0,0,26,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,Wetland,39,18,0,30,11,17,47,0,0,38,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,Built-up,17,8,1,1,0,0,3,0,0,4,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,Forest,79,57,42,63,38,20,0,0,0,68,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,Grassland,0,36,12,31,14,7,37,0,0,37,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,Bareland,36,13,10,0,15,3,14,0,0,31,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,Permanent_ice_and_snow,15,6,0,6,5,0,15,0,0,12,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,Grassland,0,40,69,0,21,31,49,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,Wetland,0,33,0,17,16,62,69,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,Built-up,0,3,4,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,Forest,0,35,92,1,34,60,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,Water,0,24,120,20,10,0,56,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,Cropland,0,0,15,0,4,1,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,Bareland,0,16,10,0,9,15,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,Permanent_ice_and_snow,0,2,9,0,0,5,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,Water,66,24,58,38,0,0,97,0,0,0,0,39
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,Cropland,8,0,2,6,0,1,8,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,Wetland,68,32,0,37,0,48,72,0,0,0,0,34
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,Bareland,2,0,1,0,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,Built-up,3,7,1,11,0,3,12,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,Forest,36,14,17,18,0,20,0,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,Grassland,0,6,13,14,0,7,14,0,0,0,0,10
