Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQQ_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQQ_M_R,Permanent_ice_and_snow,0,0,2,0,2,49,5,24,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQQ_M_R,Wetland,0,0,0,0,0,0,51,0,1550,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQQ_M_R,Shrubland,0,0,0,0,0,0,0,0,293,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQQ_M_R,Grassland,0,0,0,0,0,87,10,0,803,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQQ_M_R,Bareland,0,0,0,0,0,116,31,0,295,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQQ_M_R,Water,0,0,0,0,0,681,0,0,913,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQQ_M_R,Forest,0,0,0,0,0,515,106,0,1799,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQQ_M_R,Built-up,0,0,0,0,0,72,11,0,182,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQQ_M_R,Cropland,0,0,0,0,0,16,2,0,216,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,53,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Grassland,0,74,444,112,331,284,40,502,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Non_Wetland,6,0,5,0,2,29,1,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Wetland,217,0,256,13,585,0,211,455,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Water,301,0,814,91,604,779,0,416,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Forest,893,90,1167,378,0,767,172,1306,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Bareland,203,10,0,124,28,87,104,94,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Built-up,267,0,420,0,153,106,27,264,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Non_Water,0,0,3,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Shrubland,105,4,115,45,46,78,16,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Cropland,584,0,628,172,203,119,19,371,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Lichens_and_Mosses,0,0,4,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQQ_M_R,Permanent_ice_and_snow,2,0,53,0,0,4,0,20,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQQ_M_R,Grassland,0,0,0,0,0,0,219,0,0,88,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQQ_M_R,Water,0,0,0,0,0,0,0,0,0,783,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQQ_M_R,Bareland,0,0,0,0,0,0,286,0,0,200,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQQ_M_R,Shrubland,0,0,0,0,0,0,60,0,0,23,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQQ_M_R,Wetland,0,0,0,0,0,0,397,0,0,334,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQQ_M_R,Built-up,0,0,0,0,0,0,58,0,0,23,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQQ_M_R,Forest,0,0,0,0,0,0,471,0,0,277,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQQ_M_R,Cropland,0,0,0,0,0,0,78,0,0,41,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQQ_M_R,Grassland,0,384,141,201,500,87,10,502,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQQ_M_R,Built-up,188,276,45,0,220,72,11,328,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQQ_M_R,Forest,917,829,334,512,0,515,106,989,0,0,43,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQQ_M_R,Wetland,128,120,181,61,419,0,51,279,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQQ_M_R,Bareland,188,583,0,291,290,116,31,420,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQQ_M_R,Water,215,428,251,225,533,681,0,657,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQQ_M_R,Cropland,325,0,19,148,396,16,2,403,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQQ_M_R,Shrubland,48,50,31,35,65,0,0,0,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQQ_M_R,Permanent_ice_and_snow,4,51,11,8,10,0,0,4,0,0,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQQ_M_R,Grassland,0,737,13,387,281,155,186,0,0,0,0,2
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQQ_M_R,Forest,0,696,26,881,0,404,594,0,0,0,0,3
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQQ_M_R,Shrubland,0,148,1,169,94,60,71,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQQ_M_R,Wetland,0,113,5,156,143,0,399,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQQ_M_R,Bareland,0,213,0,338,214,9,176,0,0,0,0,24
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQQ_M_R,Built-up,0,74,18,0,49,1,17,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQQ_M_R,Water,0,53,110,152,77,186,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQQ_M_R,Cropland,0,0,9,135,109,2,17,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQQ_M_R,Permanent_ice_and_snow,0,0,0,6,12,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQQ_M_R,Forest,231,337,236,0,0,170,227,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQQ_M_R,Shrubland,79,92,98,0,292,58,72,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQQ_M_R,Cropland,126,0,188,0,184,18,14,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQQ_M_R,Wetland,164,99,75,0,691,0,434,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQQ_M_R,Bareland,7,80,0,0,114,16,66,0,0,0,0,48
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQQ_M_R,Built-up,27,163,197,0,379,18,92,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQQ_M_R,Water,38,50,264,0,399,173,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQQ_M_R,Grassland,0,321,225,0,468,161,179,0,0,0,0,25
