Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,Wetland,0,0,0,0,0,41,0,0,0,102,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,Built-up,0,0,0,0,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,Water,0,0,0,0,0,0,0,0,0,302,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,Forest,0,0,0,0,0,138,0,0,0,147,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,Grassland,233,328,62,87,70,58,0,378,0,0,51,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,Forest,0,267,123,52,203,114,72,423,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,Bareland,49,142,0,58,8,18,3,136,0,0,18,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,Cropland,90,0,6,48,5,10,29,138,0,0,40,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,Wetland,58,7,14,0,0,37,0,39,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,Built-up,1,46,0,0,0,0,0,34,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,Water,200,163,140,29,238,0,11,266,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,Shrubland,2,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,Forest,0,264,1,53,20,289,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,Grassland,165,495,14,79,8,128,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,Wetland,105,58,0,2,0,126,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,Bareland,49,141,0,57,6,54,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,Water,135,156,3,14,20,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,Shrubland,5,4,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,Built-up,0,10,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,Cropland,27,0,10,33,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,Shrubland,18,3,3,0,0,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,Cropland,69,0,107,0,5,13,63,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,Wetland,219,6,2,0,0,60,42,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,Forest,0,68,59,0,15,38,60,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,Bareland,78,7,0,0,8,35,17,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,Water,450,9,21,0,140,0,43,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,Built-up,14,3,4,0,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,Grassland,229,98,131,0,48,106,0,0,0,0,0,2
