Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Permanent_ice_and_snow,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,Cropland,26,0,0,13,14,0,0,27,0,0,28,1
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,Wetland,0,1,0,0,0,0,0,5,0,0,24,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,Bareland,45,34,27,0,34,10,1,50,0,0,82,9
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,Built-up,10,7,0,4,0,0,0,9,0,0,13,3
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,Forest,47,33,20,30,32,10,0,0,0,0,75,5
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,Grassland,0,12,3,4,7,1,0,16,0,0,18,1
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,Permanent_ice_and_snow,9,1,1,8,5,5,0,9,0,0,27,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,Grassland,0,13,6,11,18,12,0,24,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,Bareland,0,30,4,0,26,50,0,33,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,Built-up,0,3,0,1,0,1,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,Forest,0,28,6,30,41,58,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,Water,0,15,12,95,23,0,1,44,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,Wetland,0,2,0,15,7,25,0,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,Cropland,0,0,0,3,17,12,0,13,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,Permanent_ice_and_snow,0,0,4,15,2,14,0,8,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,Cropland,3,0,0,7,0,2,0,6,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,Wetland,4,7,0,14,0,21,1,16,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,Bareland,2,9,1,0,0,24,13,14,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,Built-up,1,7,0,8,0,2,1,7,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,Water,4,7,14,50,0,0,21,53,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,Forest,14,14,3,28,0,26,11,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,Grassland,0,7,3,11,0,8,5,8,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,Permanent_ice_and_snow,0,0,0,0,0,2,0,0,0,0,0,0
