Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNL_M_R,Cropland,269,0,332,128,13,11,3,421,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNL_M_R,Wetland,9,0,129,0,29,63,0,254,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNL_M_R,Shrubland,0,0,0,0,0,0,0,0,179,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNL_M_R,Grassland,0,0,0,0,0,0,29,0,266,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNL_M_R,Wetland,0,0,0,0,0,7,0,0,161,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNL_M_R,Forest,0,0,0,0,0,32,136,0,419,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNL_M_R,Water,0,0,0,0,0,0,168,0,150,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNL_M_R,Cropland,0,0,0,0,0,0,12,0,124,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNL_M_R,Built-up,0,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNL_M_R,Bareland,0,0,0,0,0,1,1,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNL_M_R,Grassland,0,0,0,0,0,256,0,0,0,17,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNL_M_R,Shrubland,0,0,0,0,0,121,0,0,0,10,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNL_M_R,Wetland,0,0,0,0,0,223,0,0,0,118,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNL_M_R,Bareland,0,0,0,0,0,16,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNL_M_R,Water,0,0,0,0,0,0,0,0,0,98,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNL_M_R,Forest,0,0,0,0,0,243,0,0,0,66,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNL_M_R,Cropland,0,0,0,0,0,87,0,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNL_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNL_M_R,Grassland,0,231,7,51,309,0,29,240,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNL_M_R,Forest,170,225,10,66,0,32,136,301,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNL_M_R,Built-up,25,146,11,0,82,0,0,145,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNL_M_R,Cropland,108,0,8,145,288,0,12,360,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNL_M_R,Bareland,12,185,0,82,115,1,1,182,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNL_M_R,Water,7,40,11,3,155,0,168,74,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNL_M_R,Shrubland,45,48,8,34,62,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNL_M_R,Wetland,14,2,0,0,88,7,0,10,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNL_M_R,Grassland,0,367,1,102,97,3,17,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNL_M_R,Shrubland,0,187,2,118,93,13,20,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNL_M_R,Bareland,0,183,0,147,27,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNL_M_R,Forest,0,257,0,126,0,86,91,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNL_M_R,Built-up,0,29,2,0,6,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNL_M_R,Water,0,20,2,6,20,0,30,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNL_M_R,Wetland,0,75,0,6,37,43,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNL_M_R,Cropland,0,0,2,159,76,4,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNL_M_R,Shrubland,143,153,83,0,186,29,9,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNL_M_R,Forest,159,156,50,0,0,38,12,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNL_M_R,Cropland,118,0,142,0,75,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNL_M_R,Bareland,9,46,0,0,25,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNL_M_R,Wetland,109,34,3,0,193,89,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNL_M_R,Water,38,15,8,0,104,0,34,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNL_M_R,Built-up,8,98,62,0,78,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNL_M_R,Grassland,0,149,68,0,98,10,2,0,0,0,0,0
