Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Permanent_ice_and_snow,14,0,15,0,2,22,0,21,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Non_Wetland,4,0,5,0,1,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Grassland,0,6,102,12,2,11,0,90,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Bareland,154,5,0,25,0,78,0,61,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Forest,327,6,339,18,0,77,0,574,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Built-up,128,1,175,0,2,27,0,101,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Water,113,0,274,8,17,0,0,146,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Non_Water,0,0,3,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Shrubland,69,7,75,9,9,17,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Cropland,307,0,284,55,8,45,0,197,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Wetland,13,0,30,1,3,36,0,43,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Lichens_and_Mosses,2,0,3,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,Permanent_ice_and_snow,21,0,29,1,0,3,0,13,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,Shrubland,0,0,0,0,0,0,0,0,82,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,Grassland,0,0,0,0,0,1,3,0,116,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,Bareland,0,0,0,0,0,1,14,0,63,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,Water,0,0,0,0,0,0,101,0,261,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,Built-up,0,0,0,0,0,0,2,0,21,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,Cropland,0,0,0,0,0,0,0,0,110,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,Forest,0,0,0,0,0,37,36,0,290,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,Wetland,0,0,0,0,0,1,0,0,138,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,Grassland,0,0,0,0,0,81,0,0,0,40,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,Bareland,0,0,0,0,0,150,0,0,0,89,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,Water,0,0,0,0,0,0,0,0,0,244,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,Shrubland,0,0,0,0,0,54,0,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,Cropland,0,0,0,0,0,73,0,0,0,42,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,Built-up,0,0,0,0,0,22,0,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,Wetland,0,0,0,0,0,65,0,0,0,15,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,Forest,0,0,0,0,0,158,0,0,0,36,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,Permanent_ice_and_snow,0,0,0,0,0,2,0,0,0,6,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,Grassland,0,321,20,60,127,1,3,226,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,Bareland,0,432,0,90,103,1,14,263,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,Built-up,24,166,10,0,50,0,2,127,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,Water,1,456,63,29,77,0,101,284,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,Forest,77,488,35,96,0,37,36,343,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,Shrubland,3,39,3,9,25,0,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,Cropland,4,0,0,31,111,0,0,144,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,Wetland,0,59,5,0,18,1,0,31,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,Permanent_ice_and_snow,0,44,0,5,13,0,0,26,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,Grassland,0,135,10,86,76,29,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,Shrubland,0,44,2,60,89,15,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,Bareland,0,59,0,123,102,38,1,0,0,0,0,3
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,Built-up,0,15,0,0,8,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,Water,0,5,17,27,29,0,48,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,Forest,0,100,0,152,0,43,44,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,Cropland,0,0,1,61,43,12,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,Wetland,0,0,0,2,7,17,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,Permanent_ice_and_snow,0,0,0,5,13,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,Shrubland,19,53,44,0,162,16,7,0,0,0,0,41
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,Cropland,13,0,73,0,72,11,30,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,Water,8,3,126,0,106,0,76,0,0,0,0,29
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,Wetland,11,1,7,0,38,15,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,Forest,9,41,41,0,0,41,6,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,Built-up,1,46,43,0,98,3,3,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,Grassland,0,69,94,0,157,48,32,0,0,0,0,25
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,Bareland,0,32,0,0,39,22,8,0,0,0,0,93
