Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNT_M_R
16810,Water,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Wetland
16811,Water,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Bareland
16812,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
16813,Water,Wetland,Wetland,NULL,Wetland,Water,Shrubland,Wetland
16814,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
16815,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
16816,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
16817,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Cropland
16818,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
16819,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
16820,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
16821,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
16822,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Grassland
16823,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Wetland
16824,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Bareland
16825,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Water
16826,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
16827,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Cropland
16828,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
16829,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
16830,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
16831,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
16832,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
16833,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
16834,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
16835,Water,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Grassland
16836,Water,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Wetland
16837,Water,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
16838,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
16839,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
16840,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
16841,Water,Wetland,Wetland,NULL,Wetland,Forest,Bareland,Wetland
16842,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Grassland
16843,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
16844,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
16845,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Grassland
16846,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
16847,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
16848,Water,Wetland,Wetland,Non_Water,NULL,Bareland,Bareland,Wetland
16849,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,NULL
16850,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
16851,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
16852,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
16853,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
16854,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
16855,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
16856,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
16857,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
16858,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
16859,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
16860,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
16861,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
16862,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
16863,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
16864,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
16865,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
16866,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
16867,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
16868,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
16869,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
16870,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
16871,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
16872,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
16873,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
16874,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
16875,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
16876,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
16877,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
16878,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
16879,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
16880,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
16881,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
16882,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Built-up
16883,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
16884,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
16885,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
16886,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
16887,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
16888,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
16889,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
16890,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
16891,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
16892,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
16893,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
16894,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
16895,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
16896,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
16897,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
16898,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
16899,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
16900,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
16901,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
16902,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
16903,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
16904,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
16905,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
16906,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
16907,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
16908,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
16909,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Water
16910,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
16911,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
16912,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
16913,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
16914,Water,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
16915,Water,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
16916,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
16917,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
16918,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Bareland
16919,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
16920,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
16921,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
16922,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
16923,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
16924,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
16925,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
16926,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
16927,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
16928,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
16929,Water,Wetland,Wetland,Water,NULL,Bareland,Bareland,Wetland
16930,Water,Wetland,Wetland,Water,NULL,Bareland,Bareland,Bareland
16931,Water,Wetland,Wetland,Water,NULL,Bareland,Water,Bareland
16932,Water,Wetland,Wetland,Water,NULL,Water,Water,Wetland
16933,Water,Wetland,Wetland,Water,Wetland,NULL,Grassland,Wetland
16934,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
16935,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
16936,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
16937,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
16938,Water,Wetland,Wetland,Water,Wetland,NULL,Bareland,Wetland
16939,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
16940,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Water
16941,Water,Wetland,Wetland,Water,Wetland,NULL,Forest,Wetland
16942,Water,Wetland,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
16943,Water,Wetland,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
16944,Water,Wetland,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
16945,Water,Wetland,Wetland,Water,Wetland,Shrubland,Water,Wetland
16946,Water,Wetland,Wetland,Water,Wetland,Shrubland,Forest,Wetland
16947,Water,Wetland,Wetland,Water,Wetland,Grassland,NULL,Wetland
16948,Water,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
16949,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
16950,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
16951,Water,Wetland,Wetland,Water,Wetland,Grassland,Bareland,Wetland
16952,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
16953,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
16954,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
16955,Water,Wetland,Wetland,Water,Wetland,Grassland,Forest,Forest
16956,Water,Wetland,Wetland,Water,Wetland,Cropland,Water,Wetland
16957,Water,Wetland,Wetland,Water,Wetland,Wetland,NULL,Grassland
16958,Water,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
16959,Water,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
16960,Water,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
16961,Water,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Forest
16962,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
16963,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Cropland
16964,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
16965,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
16966,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
16967,Water,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
16968,Water,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Water
16969,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
16970,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Cropland
16971,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
16972,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Bareland
16973,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
16974,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Grassland
16975,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Wetland
16976,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
16977,Water,Wetland,Wetland,Water,Wetland,Bareland,Grassland,Wetland
16978,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
16979,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
16980,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Built-up
16981,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
16982,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
16983,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
16984,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
16985,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
16986,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
16987,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Bareland
16988,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Built-up
16989,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
16990,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
16991,Water,Wetland,Wetland,Water,Wetland,Water,Grassland,Grassland
16992,Water,Wetland,Wetland,Water,Wetland,Water,Grassland,Wetland
16993,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
16994,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
16995,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
16996,Water,Wetland,Wetland,Water,Wetland,Water,Bareland,Grassland
16997,Water,Wetland,Wetland,Water,Wetland,Water,Bareland,Wetland
16998,Water,Wetland,Wetland,Water,Wetland,Water,Bareland,Bareland
16999,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
17000,Water,Wetland,Wetland,Water,Wetland,Water,Water,Cropland
17001,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
17002,Water,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
17003,Water,Wetland,Wetland,Water,Wetland,Water,Water,Built-up
17004,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
17005,Water,Wetland,Wetland,Water,Wetland,Forest,Grassland,Grassland
17006,Water,Wetland,Wetland,Water,Wetland,Forest,Grassland,Wetland
17007,Water,Wetland,Wetland,Water,Wetland,Forest,Wetland,Grassland
17008,Water,Wetland,Wetland,Water,Wetland,Forest,Wetland,Wetland
17009,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Grassland
17010,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
17011,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Water
17012,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
17013,Water,Wetland,Wetland,Water,Wetland,Forest,Forest,Wetland
17014,Water,Wetland,Wetland,Water,Wetland,Forest,Forest,Forest
17015,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
17016,Water,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17017,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
17018,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
17019,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
17020,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
17021,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
17022,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Cropland
17023,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
17024,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
17025,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
17026,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
17027,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
17028,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
17029,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
17030,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
17031,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
17032,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
17033,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
17034,Water,Wetland,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
17035,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
17036,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
17037,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
17038,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
17039,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
17040,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
17041,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
17042,Water,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Wetland
17043,Water,Wetland,Bareland,Water,Non_Wetland,Grassland,Water,Wetland
17044,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
17045,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
17046,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
17047,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
17048,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
17049,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
17050,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
17051,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
17052,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Water
17053,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
17054,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Bareland
17055,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
17056,Water,Wetland,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Built-up
17057,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
17058,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
17059,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
17060,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
17061,Water,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
17062,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
17063,Water,Wetland,Water,NULL,Water,NULL,Water,Wetland
17064,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
17065,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Water
17066,Water,Wetland,Water,NULL,Water,Wetland,Water,Wetland
17067,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Wetland
17068,Water,Wetland,Water,NULL,Water,Bareland,Water,Wetland
17069,Water,Wetland,Water,NULL,Water,Water,Bareland,Wetland
17070,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
17071,Water,Wetland,Water,NULL,Water,Water,Water,Water
17072,Water,Wetland,Water,NULL,Water,Water,Water,Forest
17073,Water,Wetland,Water,Non_Water,Water,NULL,Wetland,Wetland
17074,Water,Wetland,Water,Non_Water,Water,NULL,Water,Wetland
17075,Water,Wetland,Water,Non_Water,Water,Wetland,Grassland,Wetland
17076,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
17077,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
17078,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
17079,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Bareland
17080,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Water
17081,Water,Wetland,Water,Non_Water,Water,Bareland,Wetland,Wetland
17082,Water,Wetland,Water,Non_Water,Water,Water,Grassland,Grassland
17083,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
17084,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
17085,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
17086,Water,Wetland,Water,Non_Water,Water,Forest,Water,Wetland
17087,Water,Wetland,Water,Water,NULL,Water,Water,Wetland
17088,Water,Wetland,Water,Water,NULL,Water,Water,Water
17089,Water,Wetland,Water,Water,NULL,Forest,Water,Wetland
17090,Water,Wetland,Water,Water,Water,NULL,Grassland,Wetland
17091,Water,Wetland,Water,Water,Water,NULL,Wetland,Wetland
17092,Water,Wetland,Water,Water,Water,NULL,Wetland,Water
17093,Water,Wetland,Water,Water,Water,NULL,Wetland,Forest
17094,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
17095,Water,Wetland,Water,Water,Water,NULL,Water,Water
17096,Water,Wetland,Water,Water,Water,Shrubland,Wetland,Wetland
17097,Water,Wetland,Water,Water,Water,Shrubland,Water,Wetland
17098,Water,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
17099,Water,Wetland,Water,Water,Water,Grassland,Wetland,Water
17100,Water,Wetland,Water,Water,Water,Grassland,Water,Wetland
17101,Water,Wetland,Water,Water,Water,Grassland,Water,Water
17102,Water,Wetland,Water,Water,Water,Cropland,Wetland,Water
17103,Water,Wetland,Water,Water,Water,Cropland,Water,Water
17104,Water,Wetland,Water,Water,Water,Wetland,Grassland,Wetland
17105,Water,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
17106,Water,Wetland,Water,Water,Water,Wetland,Wetland,Water
17107,Water,Wetland,Water,Water,Water,Wetland,Wetland,Forest
17108,Water,Wetland,Water,Water,Water,Wetland,Bareland,Wetland
17109,Water,Wetland,Water,Water,Water,Wetland,Water,Grassland
17110,Water,Wetland,Water,Water,Water,Wetland,Water,Cropland
17111,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
17112,Water,Wetland,Water,Water,Water,Wetland,Water,Water
17113,Water,Wetland,Water,Water,Water,Wetland,Forest,Wetland
17114,Water,Wetland,Water,Water,Water,Wetland,Forest,Forest
17115,Water,Wetland,Water,Water,Water,Bareland,Wetland,Wetland
17116,Water,Wetland,Water,Water,Water,Bareland,Wetland,Water
17117,Water,Wetland,Water,Water,Water,Bareland,Bareland,Water
17118,Water,Wetland,Water,Water,Water,Bareland,Water,Wetland
17119,Water,Wetland,Water,Water,Water,Bareland,Water,Water
17120,Water,Wetland,Water,Water,Water,Water,Grassland,Wetland
17121,Water,Wetland,Water,Water,Water,Water,Grassland,Water
17122,Water,Wetland,Water,Water,Water,Water,Wetland,Grassland
17123,Water,Wetland,Water,Water,Water,Water,Wetland,Wetland
17124,Water,Wetland,Water,Water,Water,Water,Wetland,Bareland
17125,Water,Wetland,Water,Water,Water,Water,Wetland,Water
17126,Water,Wetland,Water,Water,Water,Water,Wetland,Forest
17127,Water,Wetland,Water,Water,Water,Water,Water,Grassland
17128,Water,Wetland,Water,Water,Water,Water,Water,Cropland
17129,Water,Wetland,Water,Water,Water,Water,Water,Wetland
17130,Water,Wetland,Water,Water,Water,Water,Water,Water
17131,Water,Wetland,Water,Water,Water,Forest,Grassland,Wetland
17132,Water,Wetland,Water,Water,Water,Forest,Wetland,Grassland
17133,Water,Wetland,Water,Water,Water,Forest,Wetland,Wetland
17134,Water,Wetland,Water,Water,Water,Forest,Wetland,Water
17135,Water,Wetland,Water,Water,Water,Forest,Wetland,Forest
17136,Water,Wetland,Water,Water,Water,Forest,Water,Grassland
17137,Water,Wetland,Water,Water,Water,Forest,Water,Wetland
17138,Water,Wetland,Water,Water,Water,Forest,Water,Water
