Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMS_M_R,Cropland,0,0,0,75,0,0,13,0,572,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMS_M_R,Built-up,0,0,0,27,0,0,9,0,126,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMS_M_R,Bareland,0,0,0,14,0,0,6,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,Grassland,0,0,0,0,0,0,171,0,0,271,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,Water,0,0,0,0,0,0,0,0,0,1387,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,Forest,0,0,0,0,0,0,350,0,0,533,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,Wetland,0,0,0,0,0,0,91,0,0,344,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,Shrubland,0,0,0,0,0,0,7,0,0,24,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,Cropland,0,0,0,0,0,0,91,0,0,275,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,Bareland,0,0,0,0,0,0,38,0,0,44,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,Built-up,0,0,0,0,0,0,51,0,0,82,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,Grassland,0,299,782,114,100,209,27,792,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,Bareland,7,36,243,14,0,229,6,194,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,Water,24,482,903,543,365,245,0,925,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,Forest,124,0,979,224,177,293,91,1287,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,Wetland,0,114,87,0,6,5,3,252,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,Built-up,21,93,328,27,36,0,9,285,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,Cropland,50,239,0,75,47,240,13,653,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,Shrubland,0,5,7,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,Permanent_ice_and_snow,0,0,4,0,0,1,0,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,Grassland,0,230,882,140,6,283,228,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,Wetland,0,39,290,0,0,70,116,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,Bareland,0,36,175,0,0,154,39,0,0,0,0,2
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,Forest,0,0,1100,196,3,582,615,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,Shrubland,0,21,69,7,0,19,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,Built-up,0,19,148,0,6,0,30,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,Water,0,127,752,167,12,309,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,Cropland,0,107,0,20,8,234,62,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,Wetland,146,392,30,0,9,0,140,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,Forest,164,0,158,15,75,0,155,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,Cropland,330,415,0,38,147,0,131,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,Bareland,10,64,25,0,0,0,29,0,0,0,0,28
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,Built-up,95,293,179,0,82,0,110,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,Water,134,788,75,121,45,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,Shrubland,24,103,21,1,4,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,Grassland,0,351,132,26,83,0,135,0,0,0,0,8
