Dataset,MajorityClass,Grassland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Cropland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTD_M_R,Cropland,0,0,0,0,18,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTD_M_R,Bareland,0,0,0,0,12,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTD_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTD_M_R,Water,8,35,0,1,0,50,0,0,95,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTD_M_R,Cropland,3,3,0,0,0,13,0,0,45,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTD_M_R,Wetland,0,0,0,0,11,33,0,0,60,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTD_M_R,Bareland,5,1,0,2,0,6,0,0,39,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTD_M_R,Built-up,2,0,0,0,0,2,0,0,8,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTD_M_R,Forest,6,29,1,9,11,0,0,0,78,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTD_M_R,Grassland,0,8,0,2,1,13,0,0,34,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTD_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,5,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTD_M_R,Grassland,0,9,0,4,5,6,0,0,0,17,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTD_M_R,Wetland,0,0,1,0,32,32,0,0,0,46,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTD_M_R,Forest,0,32,0,8,26,0,0,0,0,22,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTD_M_R,Water,0,39,9,0,0,35,0,0,0,19,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTD_M_R,Cropland,0,1,0,2,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTD_M_R,Bareland,0,4,0,1,5,5,0,0,0,6,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTD_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTD_M_R,Water,9,29,33,0,0,53,0,0,0,7,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTD_M_R,Wetland,13,0,14,0,41,46,0,0,0,15,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTD_M_R,Forest,12,10,12,0,16,0,0,0,0,10,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTD_M_R,Grassland,0,1,4,0,0,1,0,0,0,2,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTD_M_R,Cropland,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTD_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0
