Dataset,MajorityClass,Grassland,Cropland,Bareland,Forest,Built-up,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKV_M_R,Shrubland,0,35,3,23,15,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKV_M_R,Grassland,0,692,5,231,168,45,133,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKV_M_R,Wetland,0,221,0,59,18,0,130,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKV_M_R,Bareland,0,424,0,42,273,6,103,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKV_M_R,Forest,0,1108,0,0,532,87,869,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKV_M_R,Shrubland,0,246,1,86,85,15,86,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKV_M_R,Built-up,0,127,1,11,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKV_M_R,Water,0,656,20,151,63,139,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKV_M_R,Cropland,0,0,15,191,275,3,61,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKV_M_R,Forest,188,177,179,0,0,8,146,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKV_M_R,Shrubland,73,71,60,287,0,9,92,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKV_M_R,Cropland,276,0,288,438,0,13,170,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKV_M_R,Wetland,63,17,37,353,0,0,129,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKV_M_R,Bareland,6,68,0,73,0,1,47,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKV_M_R,Built-up,22,161,128,202,0,0,22,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKV_M_R,Water,116,44,144,794,0,86,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKV_M_R,Grassland,0,96,118,232,0,3,99,0,0,0,0,2
