Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,Grassland,0,369,14,50,119,0,103,185,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,Bareland,5,434,0,139,108,2,100,265,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,Built-up,12,212,19,0,51,0,7,160,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,Cropland,79,0,7,88,149,0,66,214,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,Water,15,594,171,83,150,0,586,487,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,Forest,139,616,78,123,0,39,243,487,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,Shrubland,21,73,16,21,38,0,0,0,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,Wetland,8,70,1,8,22,0,0,40,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,Permanent_ice_and_snow,0,20,0,1,1,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,Grassland,0,235,9,69,65,28,39,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,Shrubland,0,83,3,74,132,52,62,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,Bareland,0,77,0,131,122,78,1,0,0,0,0,12
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,Built-up,0,46,4,0,6,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,Forest,0,166,1,118,0,140,110,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,Water,0,21,44,38,116,0,120,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,Wetland,0,59,9,21,77,65,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,Cropland,0,0,15,104,80,13,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,Permanent_ice_and_snow,0,0,0,0,7,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,Shrubland,35,99,71,0,258,73,44,0,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,Water,39,57,151,0,468,0,48,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,Cropland,68,0,93,0,130,5,3,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,Wetland,124,186,49,0,364,64,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,Built-up,8,78,77,0,121,23,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,Forest,19,64,46,0,0,19,16,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,Grassland,0,108,61,0,148,6,5,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,Bareland,0,72,0,0,59,24,2,0,0,0,0,45
