Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Bareland,331,0,0,107,21,0,298,209,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Built-up,347,0,190,0,53,30,81,225,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Water,641,0,211,178,233,50,0,703,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Forest,799,0,303,309,0,159,262,1228,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Non_Water,1,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Permanent_ice_and_snow,19,0,3,0,0,0,2,27,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXP_M_R,Wetland,0,0,0,0,0,0,31,0,814,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXP_M_R,Shrubland,0,0,0,0,0,0,0,0,149,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXP_M_R,Grassland,0,0,0,0,0,182,31,0,680,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXP_M_R,Water,0,0,0,0,0,820,0,0,602,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXP_M_R,Cropland,0,0,0,0,0,152,34,0,354,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXP_M_R,Forest,0,0,0,0,0,367,36,0,933,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXP_M_R,Bareland,0,0,0,0,0,54,35,0,69,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXP_M_R,Built-up,0,0,0,0,0,84,12,0,181,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXP_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Grassland,0,178,227,191,194,25,114,414,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Bareland,347,30,0,58,4,2,144,122,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Built-up,470,8,334,0,28,39,57,123,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Forest,1081,214,233,175,0,184,102,796,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Non_Wetland,3,0,0,0,1,4,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Wetland,509,37,142,25,228,0,144,198,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Non_Water,0,0,0,0,0,0,4,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Water,540,98,447,71,194,111,0,585,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Shrubland,115,17,47,13,20,12,16,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Cropland,1220,0,543,300,165,7,232,689,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXP_M_R,Permanent_ice_and_snow,22,2,4,0,2,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXP_M_R,Grassland,0,0,0,0,0,0,317,0,0,192,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXP_M_R,Water,0,0,0,0,0,0,0,0,0,932,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXP_M_R,Shrubland,0,0,0,0,0,0,80,0,0,45,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXP_M_R,Bareland,0,0,0,0,0,0,222,0,0,99,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXP_M_R,Forest,0,0,0,0,0,0,230,0,0,185,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXP_M_R,Cropland,0,0,0,0,0,0,441,0,0,271,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXP_M_R,Wetland,0,0,0,0,0,0,421,0,0,274,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXP_M_R,Built-up,0,0,0,0,0,0,69,0,0,31,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXP_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXP_M_R,Grassland,0,733,290,287,622,182,31,621,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXP_M_R,Wetland,71,110,68,39,225,0,31,108,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXP_M_R,Bareland,88,605,0,249,188,54,35,293,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXP_M_R,Built-up,206,395,33,0,242,84,12,277,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXP_M_R,Water,222,894,518,238,709,820,0,734,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXP_M_R,Forest,584,660,171,235,0,367,36,596,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXP_M_R,Cropland,378,0,231,292,661,152,34,630,0,0,17,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXP_M_R,Shrubland,45,69,35,21,73,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXP_M_R,Permanent_ice_and_snow,10,32,0,1,18,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXP_M_R,Grassland,0,1374,28,616,581,202,236,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXP_M_R,Wetland,0,556,11,318,330,0,376,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXP_M_R,Bareland,0,588,0,273,74,16,85,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXP_M_R,Forest,0,802,6,463,0,192,277,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXP_M_R,Shrubland,0,251,0,86,117,25,58,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXP_M_R,Built-up,0,190,20,0,47,7,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXP_M_R,Water,0,960,80,358,201,192,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXP_M_R,Cropland,0,0,14,223,229,7,123,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXP_M_R,Permanent_ice_and_snow,0,16,1,8,15,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXP_M_R,Wetland,171,222,97,0,546,0,373,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXP_M_R,Forest,229,284,177,0,0,129,612,0,0,0,0,112
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXP_M_R,Shrubland,68,126,98,0,163,60,195,0,0,0,0,27
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXP_M_R,Cropland,231,0,407,0,328,149,514,0,0,0,0,73
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXP_M_R,Built-up,109,264,202,0,265,20,499,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXP_M_R,Bareland,7,89,0,0,66,15,138,0,0,0,0,19
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXP_M_R,Water,52,227,300,0,215,233,0,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXP_M_R,Grassland,0,326,344,0,439,209,637,0,0,0,0,132
