Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHU_M_R
10897,Water,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
10898,Water,Water,NULL,NULL,Non_Wetland,Built-up,Water,Water
10899,Water,Water,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
10900,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
10901,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Wetland
10902,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
10903,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
10904,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
10905,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
10906,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
10907,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
10908,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
10909,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
10910,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
10911,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Grassland
10912,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Bareland
10913,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Water
10914,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Forest
10915,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
10916,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
10917,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
10918,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
10919,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
10920,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
10921,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
10922,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
10923,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
10924,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
10925,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10926,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
10927,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
10928,Water,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
10929,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
10930,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
10931,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
10932,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
10933,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10934,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
10935,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
10936,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
10937,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
10938,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
10939,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Cropland
10940,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
10941,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
10942,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland,Water
10943,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Built-up,Grassland
10944,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Built-up,Water
10945,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
10946,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
10947,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
10948,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
10949,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
10950,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
10951,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
10952,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
10953,Water,Water,NULL,Non_Water,Non_Wetland,Cropland,Water,Water
10954,Water,Water,NULL,Non_Water,Non_Wetland,Cropland,Water,Forest
10955,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10956,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
10957,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
10958,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
10959,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Built-up,Water
10960,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
10961,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Bareland
10962,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
10963,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
10964,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10965,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
10966,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
10967,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
10968,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
10969,Water,Water,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Water
10970,Water,Water,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Forest
10971,Water,Water,NULL,Non_Water,Non_Wetland,Built-up,Water,Forest
10972,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
10973,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Bareland
10974,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
10975,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
10976,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
10977,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Cropland
10978,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
10979,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
10980,Water,Water,NULL,Non_Water,Non_Wetland,Water,Built-up,Water
10981,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
10982,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
10983,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
10984,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
10985,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
10986,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
10987,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
10988,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
10989,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
10990,Water,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
10991,Water,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
10992,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
10993,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
10994,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
10995,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
10996,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
10997,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
10998,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
10999,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
11000,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
11001,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
11002,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
11003,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
11004,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Bareland
11005,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
11006,Water,Water,NULL,Water,Non_Wetland,NULL,Built-up,Grassland
11007,Water,Water,NULL,Water,Non_Wetland,NULL,Built-up,Cropland
11008,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
11009,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Wetland
11010,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Bareland
11011,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
11012,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
11013,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Water
11014,Water,Water,NULL,Water,Non_Wetland,Cropland,NULL,Water
11015,Water,Water,NULL,Water,Non_Wetland,Cropland,Water,Water
11016,Water,Water,NULL,Water,Non_Wetland,Cropland,Water,Forest
11017,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
11018,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Water
11019,Water,Water,NULL,Water,Non_Wetland,Wetland,Built-up,Forest
11020,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
11021,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
11022,Water,Water,NULL,Water,Non_Wetland,Wetland,Forest,Water
11023,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
11024,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Water
11025,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
11026,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
11027,Water,Water,NULL,Water,Non_Wetland,Built-up,Built-up,Water
11028,Water,Water,NULL,Water,Non_Wetland,Built-up,Water,Water
11029,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
11030,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Bareland
11031,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
11032,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
11033,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
11034,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
11035,Water,Water,NULL,Water,Non_Wetland,Water,Built-up,Water
11036,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
11037,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
11038,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
11039,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
11040,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Grassland
11041,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Bareland
11042,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
11043,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
11044,Water,Water,NULL,Water,Non_Wetland,Forest,NULL,Water
11045,Water,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
11046,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Grassland
11047,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Water
11048,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
11049,Water,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
11050,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11051,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11052,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
11053,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
11054,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11055,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11056,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11057,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
11058,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
11059,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
11060,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
11061,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
11062,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
11063,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
11064,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
11065,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
11066,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11067,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
11068,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
11069,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
11070,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
11071,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11072,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11073,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
11074,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11075,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11076,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11077,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11078,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11079,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
11080,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
11081,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
11082,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Water,Water
11083,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11084,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
11085,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
11086,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11087,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11088,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
11089,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
11090,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Cropland
11091,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
11092,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
11093,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
11094,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
11095,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
11096,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
11097,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11098,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
11099,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
11100,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11101,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11102,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
11103,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11104,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11105,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
11106,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
11107,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
11108,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
11109,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
11110,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
11111,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
11112,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
11113,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11114,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
11115,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
11116,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11117,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
11118,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
11119,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
11120,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
11121,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
11122,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
11123,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
11124,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
11125,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
11126,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
11127,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11128,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
11129,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
11130,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
11131,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
11132,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
11133,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
11134,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11135,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
11136,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11137,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
11138,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
11139,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
11140,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
11141,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
11142,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
11143,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11144,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11145,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11146,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
11147,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
11148,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
11149,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11150,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11151,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
11152,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
11153,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Bareland
11154,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
11155,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
11156,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
11157,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
11158,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
11159,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
11160,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
11161,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
11162,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11163,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
11164,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Water
11165,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
11166,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11167,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
11168,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11169,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11170,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11171,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
11172,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
11173,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11174,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
11175,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
11176,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
11177,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
11178,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11179,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
11180,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
11181,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11182,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
11183,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
11184,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
11185,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Bareland
11186,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
11187,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
11188,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
11189,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
11190,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
11191,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Cropland
11192,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
11193,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
11194,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
11195,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
11196,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
11197,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
11198,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
11199,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
11200,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
11201,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Water
11202,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
11203,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Water
11204,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
11205,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
11206,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
11207,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
11208,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
11209,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
11210,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
11211,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
11212,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
11213,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
11214,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland,Water
11215,Water,Water,Shrubland,Water,Non_Wetland,NULL,Built-up,Bareland
11216,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
11217,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Cropland
11218,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
11219,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
11220,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
11221,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
11222,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
11223,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
11224,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
11225,Water,Water,Shrubland,Water,Non_Wetland,Cropland,Water,Wetland
11226,Water,Water,Shrubland,Water,Non_Wetland,Cropland,Water,Water
11227,Water,Water,Shrubland,Water,Non_Wetland,Cropland,Water,Forest
11228,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
11229,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
11230,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Built-up,Water
11231,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
11232,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
11233,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
11234,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
11235,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
11236,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
11237,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
11238,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
11239,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
11240,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
11241,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
11242,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
11243,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
11244,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
11245,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
11246,Water,Water,Shrubland,Water,Non_Wetland,Water,Built-up,Water
11247,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
11248,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Cropland
11249,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
