Dataset,MajorityClass,Grassland,Cropland,Forest,Wetland,Built-up,Water,Bareland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPR_M_R,Bareland,112,45,23,7,14,5,0,51,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPR_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPR_M_R,Water,0,0,0,0,0,0,0,0,0,384,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPR_M_R,Grassland,0,0,0,0,0,151,0,0,0,53,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPR_M_R,Shrubland,0,0,0,0,0,17,0,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPR_M_R,Forest,0,0,0,0,0,369,0,0,0,183,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPR_M_R,Wetland,0,0,0,0,0,173,0,0,0,119,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPR_M_R,Bareland,0,0,0,0,0,45,0,0,0,7,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPR_M_R,Cropland,0,0,0,0,0,6,0,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPR_M_R,Built-up,0,0,0,0,0,9,0,0,0,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPR_M_R,Grassland,0,211,435,93,55,13,140,378,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPR_M_R,Bareland,66,175,148,17,52,3,0,139,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPR_M_R,Built-up,127,164,127,6,0,1,25,144,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPR_M_R,Forest,604,372,0,390,178,87,305,644,0,0,30,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPR_M_R,Wetland,21,7,154,0,9,8,40,46,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPR_M_R,Water,145,143,424,523,46,0,167,265,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPR_M_R,Cropland,184,0,297,1,38,0,10,263,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPR_M_R,Shrubland,16,21,30,0,10,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPR_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPR_M_R,Grassland,0,515,227,71,228,125,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPR_M_R,Forest,0,485,0,260,530,442,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPR_M_R,Shrubland,0,93,46,2,61,20,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPR_M_R,Bareland,0,179,20,3,116,43,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPR_M_R,Built-up,0,23,19,2,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPR_M_R,Wetland,0,31,54,0,28,180,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPR_M_R,Water,0,19,57,121,25,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPR_M_R,Cropland,0,0,57,0,52,9,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPR_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPR_M_R,Forest,273,220,0,144,0,253,235,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPR_M_R,Shrubland,37,43,86,5,0,15,72,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPR_M_R,Cropland,91,0,53,3,0,3,208,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPR_M_R,Wetland,98,7,157,0,0,213,20,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPR_M_R,Bareland,4,7,24,2,0,25,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPR_M_R,Water,38,2,200,83,0,0,17,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPR_M_R,Built-up,3,20,145,0,0,5,30,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPR_M_R,Grassland,0,139,299,76,0,147,156,0,0,0,0,0
