Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRF_M_R,Grassland,0,0,0,0,0,20,12,0,193,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRF_M_R,Water,0,0,0,0,0,369,0,0,318,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRF_M_R,Cropland,0,0,0,0,0,0,0,0,32,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRF_M_R,Forest,0,0,0,0,0,229,132,0,677,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRF_M_R,Wetland,0,0,0,0,0,0,32,0,365,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRF_M_R,Bareland,0,0,0,0,0,21,11,0,52,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRF_M_R,Built-up,0,0,0,0,0,3,1,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRF_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRF_M_R,Grassland,0,0,0,0,0,0,152,0,0,46,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRF_M_R,Water,0,0,0,0,0,0,0,0,0,519,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRF_M_R,Shrubland,0,0,0,0,0,0,112,0,0,48,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRF_M_R,Forest,0,0,0,0,0,0,409,0,0,221,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRF_M_R,Bareland,0,0,0,0,0,0,157,0,0,93,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRF_M_R,Cropland,0,0,0,0,0,0,33,0,0,8,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRF_M_R,Wetland,0,0,0,0,0,0,191,0,0,103,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRF_M_R,Built-up,0,0,0,0,0,0,13,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRF_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,3,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRF_M_R,Grassland,0,500,54,164,393,20,12,520,0,0,23,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRF_M_R,Bareland,7,511,0,196,166,21,11,430,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRF_M_R,Built-up,47,235,34,0,97,3,1,217,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRF_M_R,Forest,224,675,83,180,0,229,132,679,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRF_M_R,Cropland,67,0,15,119,252,0,0,357,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRF_M_R,Water,7,443,83,52,526,369,0,552,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRF_M_R,Shrubland,20,64,6,25,72,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRF_M_R,Wetland,2,56,0,1,139,0,32,59,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRF_M_R,Permanent_ice_and_snow,0,66,3,10,32,0,0,55,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRF_M_R,Grassland,0,602,24,306,284,68,124,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRF_M_R,Shrubland,0,156,1,114,142,87,108,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRF_M_R,Forest,0,389,16,344,0,399,495,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRF_M_R,Bareland,0,234,0,220,104,34,135,0,0,0,0,2
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRF_M_R,Built-up,0,74,7,0,11,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRF_M_R,Water,0,110,37,15,99,206,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRF_M_R,Cropland,0,0,3,137,66,1,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRF_M_R,Wetland,0,15,0,0,37,0,58,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRF_M_R,Permanent_ice_and_snow,0,6,2,35,13,6,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRF_M_R,Forest,168,147,84,0,0,38,185,0,0,0,0,40
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRF_M_R,Shrubland,154,95,72,0,269,59,88,0,0,0,0,62
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRF_M_R,Cropland,123,0,111,0,136,8,25,0,0,0,0,17
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRF_M_R,Water,61,13,148,0,371,107,0,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRF_M_R,Bareland,13,54,0,0,118,11,82,0,0,0,0,147
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRF_M_R,Built-up,36,128,101,0,208,0,15,0,0,0,0,48
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRF_M_R,Wetland,58,0,9,0,163,0,111,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRF_M_R,Grassland,0,147,153,0,239,44,81,0,0,0,0,91
