Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUJ_M_R,Permanent_ice_and_snow,4,0,3,0,1,11,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Non_Wetland,0,0,0,0,0,0,4,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Grassland,0,0,59,126,182,34,38,234,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Forest,784,0,120,149,0,132,94,587,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Bareland,197,0,0,52,19,22,0,23,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Built-up,351,0,141,0,40,10,1,127,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Non_Water,1,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Water,375,0,56,74,201,0,56,139,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Shrubland,89,0,34,23,31,13,6,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Cropland,497,0,142,196,154,15,2,227,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Wetland,125,0,7,17,62,66,0,21,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,Permanent_ice_and_snow,14,0,5,0,2,5,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,Grassland,0,0,0,0,0,24,68,0,340,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,Shrubland,0,0,0,0,0,0,0,0,41,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,Cropland,0,0,0,0,0,1,0,0,41,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,Water,0,0,0,0,0,0,239,0,268,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,Forest,0,0,0,0,0,55,162,0,396,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,Wetland,0,0,0,0,0,0,0,0,314,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,Built-up,0,0,0,0,0,4,10,0,65,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,Bareland,0,0,0,0,0,2,1,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,Grassland,0,0,0,0,0,170,0,0,0,122,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,Built-up,0,0,0,0,0,60,0,0,0,7,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,Shrubland,0,0,0,0,0,42,0,0,0,11,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,Water,0,0,0,0,0,0,0,0,0,404,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,Cropland,0,0,0,0,0,22,0,0,0,8,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,Wetland,0,0,0,0,0,68,0,0,0,49,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,Bareland,0,0,0,0,0,19,0,0,0,7,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,Forest,0,0,0,0,0,272,0,0,0,214,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,Grassland,0,553,76,183,384,24,68,530,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,Bareland,7,194,0,105,97,2,1,143,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,Built-up,50,263,19,0,165,4,10,313,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,Forest,266,547,78,230,0,55,162,653,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,Water,75,380,133,131,358,0,239,428,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,Shrubland,5,25,2,16,36,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,Cropland,53,0,3,76,203,1,0,248,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,Wetland,3,69,3,22,59,0,0,91,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,Permanent_ice_and_snow,0,19,1,4,5,0,0,12,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,Grassland,0,479,16,338,357,217,76,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,Forest,0,382,4,383,0,414,101,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,Shrubland,0,78,0,85,64,27,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,Built-up,0,76,11,0,34,22,11,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,Bareland,0,71,0,151,20,27,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,Water,0,66,19,48,63,0,50,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,Cropland,0,0,9,154,89,6,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,Wetland,0,17,1,14,29,67,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,Permanent_ice_and_snow,0,0,0,2,3,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,Forest,164,210,76,0,0,185,75,0,0,0,0,74
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,Shrubland,47,72,41,0,134,29,17,0,0,0,0,18
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,Wetland,18,1,0,0,92,55,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,Built-up,70,235,162,0,270,79,43,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,Water,36,12,30,0,249,0,109,0,0,0,0,62
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,Cropland,53,0,54,0,88,13,17,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,Bareland,4,49,0,0,18,15,3,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,Grassland,0,195,132,0,355,196,169,0,0,0,0,55
