Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Non_Water,0,0,0,0,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Water,546,219,627,83,331,362,0,372,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Shrubland,82,20,24,8,24,18,11,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Cropland,1063,0,251,256,298,58,220,419,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Bareland,255,55,0,69,14,4,61,34,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Permanent_ice_and_snow,34,8,38,0,3,1,3,12,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYP_M_R,Grassland,0,0,0,0,0,0,614,0,0,338,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYP_M_R,Bareland,0,0,0,0,0,0,346,0,0,179,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYP_M_R,Water,0,0,0,0,0,0,0,0,0,1428,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYP_M_R,Wetland,0,0,0,0,0,0,1473,0,0,951,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYP_M_R,Shrubland,0,0,0,0,0,0,42,0,0,24,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYP_M_R,Cropland,0,0,0,0,0,0,674,0,0,246,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYP_M_R,Built-up,0,0,0,0,0,0,166,0,0,104,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYP_M_R,Forest,0,0,0,0,0,0,526,0,0,377,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYP_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,3,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYP_M_R,Grassland,0,912,231,323,913,302,53,888,0,0,31,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYP_M_R,Wetland,370,548,300,232,885,0,151,765,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYP_M_R,Built-up,234,451,33,0,284,141,21,341,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYP_M_R,Water,410,833,430,392,1071,1160,0,870,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYP_M_R,Forest,826,849,193,323,0,619,127,883,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYP_M_R,Cropland,534,0,245,239,793,254,41,759,0,0,48,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYP_M_R,Bareland,140,731,0,437,203,310,67,328,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYP_M_R,Shrubland,22,39,1,8,48,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYP_M_R,Permanent_ice_and_snow,21,74,3,16,40,0,0,39,0,0,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYP_M_R,Grassland,0,1684,49,631,753,669,332,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYP_M_R,Wetland,0,1288,81,542,751,0,877,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYP_M_R,Built-up,0,172,33,0,67,42,39,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYP_M_R,Water,0,1094,196,438,310,717,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYP_M_R,Forest,0,1078,32,649,0,571,391,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYP_M_R,Shrubland,0,148,0,27,88,17,11,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYP_M_R,Bareland,0,261,0,286,142,205,181,0,0,0,0,5
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYP_M_R,Cropland,0,0,22,206,204,124,104,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYP_M_R,Permanent_ice_and_snow,0,38,0,43,19,29,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYP_M_R,Wetland,690,497,282,0,1531,0,990,0,0,0,0,56
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYP_M_R,Forest,344,292,147,0,0,185,650,0,0,0,0,125
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYP_M_R,Shrubland,64,50,47,0,102,34,117,0,0,0,0,24
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYP_M_R,Cropland,441,0,331,0,534,354,534,0,0,0,0,114
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYP_M_R,Bareland,7,26,0,0,110,76,167,0,0,0,0,99
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYP_M_R,Built-up,139,235,200,0,373,58,479,0,0,0,0,49
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYP_M_R,Water,260,256,221,0,571,591,0,0,0,0,0,56
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYP_M_R,Grassland,0,370,316,0,662,387,628,0,0,0,0,172
