Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUP_M_R,Bareland,0,0,0,0,109,0,0,0,0,62,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUP_M_R,Shrubland,0,0,0,0,90,0,0,0,0,51,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUP_M_R,Forest,0,0,0,0,126,0,0,0,0,69,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUP_M_R,Cropland,0,0,0,0,53,0,0,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUP_M_R,Wetland,0,0,0,0,97,0,0,0,0,49,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUP_M_R,Built-up,0,0,0,0,10,0,0,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUP_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUP_M_R,Grassland,0,530,82,132,21,303,38,381,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUP_M_R,Bareland,31,359,0,157,11,72,30,298,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUP_M_R,Built-up,86,240,20,0,1,113,3,157,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUP_M_R,Water,45,486,155,66,0,322,246,487,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUP_M_R,Forest,306,622,42,193,38,0,88,468,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUP_M_R,Cropland,125,0,9,122,0,189,2,285,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUP_M_R,Shrubland,28,71,14,24,0,56,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUP_M_R,Wetland,8,83,18,5,5,74,0,56,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUP_M_R,Permanent_ice_and_snow,0,31,4,2,0,9,0,20,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUP_M_R,Grassland,0,490,5,240,101,310,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUP_M_R,Bareland,0,128,0,132,96,45,0,0,0,0,0,3
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUP_M_R,Forest,0,330,7,378,210,0,34,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUP_M_R,Shrubland,0,132,4,129,76,116,10,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUP_M_R,Built-up,0,49,7,0,4,24,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUP_M_R,Water,0,42,6,29,0,25,27,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUP_M_R,Wetland,0,27,1,6,82,26,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUP_M_R,Cropland,0,0,4,147,13,137,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUP_M_R,Permanent_ice_and_snow,0,0,0,14,1,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUP_M_R,Built-up,22,148,66,0,20,136,1,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUP_M_R,Forest,201,197,64,0,45,0,34,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUP_M_R,Shrubland,138,108,75,0,79,203,55,0,0,0,0,26
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUP_M_R,Water,59,20,73,0,0,147,98,0,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUP_M_R,Bareland,7,46,0,0,58,37,7,0,0,0,0,51
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUP_M_R,Cropland,78,0,105,0,38,136,20,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUP_M_R,Wetland,27,11,14,0,42,57,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUP_M_R,Grassland,0,175,128,0,81,197,63,0,0,0,0,23
