Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRQ_M_R,Grassland,0,306,104,76,376,58,5,316,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRQ_M_R,Wetland,38,146,174,27,361,0,67,251,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRQ_M_R,Bareland,26,309,0,115,169,22,12,216,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRQ_M_R,Forest,261,342,166,101,0,172,20,384,0,0,22,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRQ_M_R,Built-up,84,143,18,0,119,3,1,133,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRQ_M_R,Water,51,377,269,76,474,454,0,549,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRQ_M_R,Cropland,44,0,15,18,193,0,0,141,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRQ_M_R,Shrubland,31,52,37,13,59,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRQ_M_R,Permanent_ice_and_snow,0,31,2,4,6,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRQ_M_R,Grassland,0,200,0,156,137,10,64,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRQ_M_R,Shrubland,0,53,1,82,84,16,86,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRQ_M_R,Wetland,0,37,17,73,121,0,302,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRQ_M_R,Bareland,0,16,0,89,49,0,69,0,0,0,0,7
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRQ_M_R,Built-up,0,12,1,0,19,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRQ_M_R,Forest,0,108,1,174,0,45,264,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRQ_M_R,Water,0,8,75,44,35,85,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRQ_M_R,Cropland,0,0,1,27,13,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRQ_M_R,Permanent_ice_and_snow,0,0,0,3,11,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRQ_M_R,Shrubland,42,65,58,0,196,51,79,0,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRQ_M_R,Forest,50,81,52,0,0,15,45,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRQ_M_R,Wetland,151,107,205,0,367,0,274,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRQ_M_R,Bareland,3,32,0,0,50,2,21,0,0,0,0,47
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRQ_M_R,Water,24,46,295,0,233,194,0,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRQ_M_R,Cropland,17,0,70,0,22,2,4,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRQ_M_R,Grassland,0,146,171,0,220,62,104,0,0,0,0,23
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRQ_M_R,Built-up,0,22,32,0,115,1,13,0,0,0,0,1
