Dataset,MajorityClass,Grassland,Forest,Wetland,Cropland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLQ_M_R,Water,139,77,335,125,317,1,0,95,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLQ_M_R,Shrubland,32,10,17,11,49,8,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLQ_M_R,Built-up,85,7,0,25,191,0,4,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLQ_M_R,Cropland,216,37,47,0,319,34,2,42,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLQ_M_R,Wetland,98,25,0,8,74,0,47,50,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLQ_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLQ_M_R,Bareland,12,0,5,70,0,3,3,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLQ_M_R,Grassland,0,0,84,0,0,0,33,0,309,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLQ_M_R,Wetland,0,0,0,0,0,0,2,0,70,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLQ_M_R,Forest,0,0,222,0,0,0,95,0,460,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLQ_M_R,Shrubland,0,0,0,0,0,0,0,0,44,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLQ_M_R,Cropland,0,0,19,0,0,0,3,0,79,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLQ_M_R,Water,0,0,276,0,0,0,0,0,326,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLQ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLQ_M_R,Bareland,0,0,26,0,0,0,4,0,23,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLQ_M_R,Built-up,0,0,0,0,0,0,1,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLQ_M_R,Grassland,0,0,0,0,0,0,137,0,0,32,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLQ_M_R,Bareland,0,0,0,0,0,0,33,0,0,8,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLQ_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLQ_M_R,Cropland,0,0,0,0,0,0,101,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLQ_M_R,Wetland,0,0,0,0,0,0,69,0,0,37,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLQ_M_R,Water,0,0,0,0,0,0,0,0,0,167,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLQ_M_R,Forest,0,0,0,0,0,0,134,0,0,97,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLQ_M_R,Grassland,0,225,84,150,100,83,33,315,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLQ_M_R,Forest,500,0,222,167,156,122,95,462,0,0,18,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLQ_M_R,Cropland,249,185,19,0,32,76,3,268,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLQ_M_R,Wetland,15,15,0,2,11,0,2,11,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLQ_M_R,Bareland,97,55,26,42,0,49,4,103,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLQ_M_R,Built-up,94,38,0,47,6,0,1,95,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLQ_M_R,Water,217,176,276,43,156,25,0,192,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLQ_M_R,Shrubland,15,11,0,3,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLQ_M_R,Grassland,0,161,3,517,10,126,116,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLQ_M_R,Forest,0,0,1,337,2,238,270,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLQ_M_R,Shrubland,0,16,0,23,0,14,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLQ_M_R,Bareland,0,20,0,124,0,53,11,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLQ_M_R,Built-up,0,6,0,30,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLQ_M_R,Wetland,0,12,0,33,0,0,73,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLQ_M_R,Water,0,9,0,24,29,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLQ_M_R,Cropland,0,19,0,0,2,22,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLQ_M_R,Forest,142,0,2,131,69,0,109,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLQ_M_R,Shrubland,17,45,0,18,3,0,15,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLQ_M_R,Cropland,63,42,0,0,107,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLQ_M_R,Wetland,54,140,0,32,25,0,128,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLQ_M_R,Bareland,16,37,0,21,0,0,30,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLQ_M_R,Water,26,180,1,12,25,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLQ_M_R,Built-up,1,108,0,55,18,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLQ_M_R,Grassland,0,301,8,186,120,0,163,0,0,0,0,2
