Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMV_M_R,Bareland,2,586,0,261,82,110,212,523,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMV_M_R,Built-up,0,279,0,0,72,12,31,286,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMV_M_R,Water,5,888,190,88,409,0,791,1063,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMV_M_R,Forest,59,1332,58,342,0,203,569,1581,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMV_M_R,Cropland,13,0,10,156,270,12,62,621,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMV_M_R,Shrubland,1,39,1,18,18,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMV_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMV_M_R,Grassland,0,702,49,176,212,111,34,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMV_M_R,Wetland,0,308,45,120,180,129,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMV_M_R,Bareland,0,309,0,249,85,113,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMV_M_R,Forest,0,1060,27,601,0,568,105,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMV_M_R,Shrubland,0,225,7,118,91,54,34,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMV_M_R,Built-up,0,62,1,0,5,2,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMV_M_R,Water,0,563,136,162,238,0,81,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMV_M_R,Cropland,0,0,16,150,120,8,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMV_M_R,Permanent_ice_and_snow,0,0,0,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMV_M_R,Forest,180,204,172,0,0,89,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMV_M_R,Shrubland,68,94,69,0,279,41,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMV_M_R,Wetland,186,49,116,0,577,121,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMV_M_R,Water,232,100,395,0,1072,0,105,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMV_M_R,Cropland,165,0,195,0,240,51,3,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMV_M_R,Bareland,4,64,0,0,135,44,1,0,0,0,0,17
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMV_M_R,Built-up,3,67,67,0,267,8,0,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMV_M_R,Grassland,0,121,196,0,271,67,5,0,0,0,0,6
