Dataset,MajorityClass,Grassland,Cropland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Permanent_ice_and_snow,Forest,Non_Wetland,Non_Water,Shrubland
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17NRA_M_R,Built-up,0,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17NRA_M_R,Water,0,0,45,0,0,0,0,0,0,8,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17NRA_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17NRA_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,1,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17NRA_M_R,Grassland,0,0,0,0,0,0,29,0,0,0,10,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17NRA_M_R,Cropland,0,0,0,0,0,0,31,0,0,0,2,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17NRA_M_R,Wetland,0,0,0,0,0,0,12,0,0,0,16,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17NRA_M_R,Bareland,0,0,0,0,0,0,76,0,0,0,59,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17NRA_M_R,Built-up,0,0,0,0,0,0,17,0,0,0,6,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17NRA_M_R,Water,0,0,0,0,0,0,0,0,0,0,163,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17NRA_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17NRA_M_R,Forest,0,0,0,0,0,0,101,0,0,0,64,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17NRA_M_R,Water,89,48,45,0,53,44,0,3,79,0,0,103
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17NRA_M_R,Cropland,41,0,5,0,31,24,7,0,49,0,0,64
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17NRA_M_R,Wetland,2,0,0,0,1,0,0,0,6,0,0,7
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17NRA_M_R,Bareland,58,31,20,0,0,47,28,9,60,0,0,74
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17NRA_M_R,Built-up,15,9,0,0,11,0,2,0,17,0,0,19
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17NRA_M_R,Forest,70,39,26,0,46,45,23,2,0,0,0,93
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17NRA_M_R,Grassland,0,12,4,0,14,14,8,0,31,0,0,44
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17NRA_M_R,Permanent_ice_and_snow,17,11,0,0,13,3,4,0,17,0,0,26
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17NRA_M_R,Grassland,0,51,11,0,24,38,23,0,37,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17NRA_M_R,Wetland,0,8,0,0,10,10,16,0,6,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17NRA_M_R,Bareland,0,38,1,0,0,51,58,0,21,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17NRA_M_R,Built-up,0,5,0,0,3,0,4,0,4,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17NRA_M_R,Water,0,76,11,0,117,104,0,0,79,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17NRA_M_R,Forest,0,60,16,0,52,59,63,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17NRA_M_R,Permanent_ice_and_snow,0,13,0,0,22,21,10,0,3,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17NRA_M_R,Cropland,0,0,5,0,11,38,16,0,15,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17NRA_M_R,Water,17,13,0,0,89,0,0,15,91,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17NRA_M_R,Cropland,12,0,0,0,11,0,6,6,12,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17NRA_M_R,Wetland,5,2,0,0,12,0,15,0,13,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17NRA_M_R,Bareland,2,4,0,0,0,0,27,13,24,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17NRA_M_R,Built-up,12,14,0,0,17,0,17,10,12,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17NRA_M_R,Permanent_ice_and_snow,1,0,0,0,1,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17NRA_M_R,Forest,27,18,2,0,24,0,32,16,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17NRA_M_R,Grassland,0,8,2,0,11,0,9,6,14,0,0,0
