Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Non_Wetland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MUS_M_R,Forest,0,0,0,0,17,0,32,0,0,9,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MUS_M_R,Grassland,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MUS_M_R,Cropland,0,0,0,0,3,0,4,0,0,4,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MUS_M_R,Wetland,0,0,0,0,0,0,0,0,0,11,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUS_M_R,Cropland,5,0,7,0,13,14,4,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUS_M_R,Wetland,1,9,11,0,6,15,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUS_M_R,Bareland,2,14,0,0,20,25,4,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUS_M_R,Water,4,37,64,0,0,76,7,0,0,0,37
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUS_M_R,Forest,14,26,27,0,27,0,5,0,0,0,29
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUS_M_R,Grassland,0,5,5,0,4,9,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUS_M_R,Built-up,0,5,0,0,1,6,0,0,0,0,2
