Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,Forest,0,70,20,43,74,0,28,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,Wetland,0,13,25,8,52,50,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,Cropland,0,0,11,38,21,61,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,Cropland,16,0,16,0,13,21,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,Bareland,3,28,0,0,22,19,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,Built-up,3,14,14,0,1,14,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,Water,7,53,131,0,0,91,41,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,Forest,12,23,35,0,21,0,9,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,Wetland,1,30,55,0,40,42,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,Grassland,0,7,9,0,9,7,3,0,0,0,0,0
