Dataset,MajorityClass,Grassland,Cropland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Permanent_ice_and_snow,Non_Wetland,Non_Water,Shrubland
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZL_M_R,Bareland,0,0,0,0,0,0,97,0,0,0,42,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZL_M_R,Built-up,0,0,0,0,0,0,32,0,0,0,4,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZL_M_R,Water,0,0,0,0,0,0,0,0,0,0,156,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZL_M_R,Forest,0,0,0,0,0,0,105,0,0,0,59,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,Water,74,32,77,17,54,50,0,81,8,0,0,195
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,Cropland,66,0,32,14,35,50,7,41,0,0,0,121
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,Wetland,7,0,0,0,0,1,1,7,0,0,0,34
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,Bareland,50,29,29,17,0,38,8,48,5,0,0,114
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,Built-up,17,5,2,5,16,0,1,9,0,0,0,30
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,Forest,58,33,37,10,35,24,16,0,0,0,0,124
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,Grassland,0,11,6,3,9,8,1,24,0,0,0,55
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,Permanent_ice_and_snow,5,0,0,1,6,1,4,9,0,0,0,21
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,Water,0,71,38,0,91,77,0,64,8,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,Grassland,0,41,15,0,9,28,26,23,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,Wetland,0,22,0,0,17,26,25,18,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,Bareland,0,43,10,0,0,45,53,27,1,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,Built-up,0,7,1,0,3,0,2,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,Forest,0,50,15,0,40,57,68,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,Cropland,0,0,8,0,19,60,25,25,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,Permanent_ice_and_snow,0,0,4,0,11,2,6,5,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,Water,32,40,7,0,64,0,0,73,11,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,Cropland,10,0,0,0,18,0,8,15,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,Wetland,14,30,0,0,24,0,30,36,1,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,Bareland,1,9,3,0,0,0,26,15,11,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,Built-up,5,19,0,0,21,0,13,16,4,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,Forest,20,27,0,0,29,0,25,0,8,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,Grassland,0,8,0,0,8,0,8,9,3,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,13,0,0,0,0,0
