Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,Forest,0,0,0,0,0,0,75,0,38,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,Water,15,64,64,35,23,87,0,0,0,20,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,Cropland,20,0,24,13,24,57,12,0,0,35,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,Wetland,5,22,0,13,5,49,12,0,0,21,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,Bareland,3,29,22,0,8,21,5,0,0,8,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,Built-up,6,16,2,3,0,11,2,0,0,10,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,Forest,37,66,43,32,29,0,24,0,0,54,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,Grassland,0,37,15,13,13,42,6,0,0,32,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,Permanent_ice_and_snow,0,4,0,0,1,5,0,0,0,1,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,Grassland,0,59,29,0,25,21,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,Wetland,0,67,0,9,30,56,55,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,Built-up,0,4,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,Water,0,95,65,9,55,39,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,Forest,0,69,54,2,46,0,40,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,Cropland,0,0,3,0,23,12,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,Bareland,0,15,8,0,14,2,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,Permanent_ice_and_snow,0,2,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVP_M_R,Water,58,25,46,23,0,76,0,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVP_M_R,Cropland,24,0,8,12,0,21,13,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVP_M_R,Wetland,73,41,0,39,0,75,49,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVP_M_R,Bareland,2,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVP_M_R,Built-up,8,8,1,3,0,12,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVP_M_R,Forest,31,18,20,14,0,0,17,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVP_M_R,Grassland,0,5,2,5,0,10,2,0,0,0,0,2
