Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUN_M_R,Grassland,0,0,0,0,207,0,0,0,0,186,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUN_M_R,Shrubland,0,0,0,0,116,0,0,0,0,61,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUN_M_R,Bareland,0,0,0,0,62,0,0,0,0,20,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUN_M_R,Forest,0,0,0,0,278,0,0,0,0,233,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUN_M_R,Built-up,0,0,0,0,22,0,0,0,0,14,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUN_M_R,Cropland,0,0,0,0,64,0,0,0,0,32,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUN_M_R,Water,0,0,0,0,0,0,0,0,0,843,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUN_M_R,Wetland,0,0,0,0,202,0,0,0,0,204,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUN_M_R,Grassland,0,736,75,172,43,426,80,522,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUN_M_R,Bareland,14,285,0,102,9,91,9,167,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUN_M_R,Built-up,84,288,19,0,2,110,0,202,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUN_M_R,Water,119,607,132,122,0,483,362,489,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUN_M_R,Forest,410,778,69,204,74,0,170,548,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUN_M_R,Shrubland,48,101,17,26,0,67,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUN_M_R,Cropland,112,0,9,119,5,172,5,257,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUN_M_R,Wetland,81,259,36,18,16,178,0,150,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUN_M_R,Permanent_ice_and_snow,5,24,1,0,0,9,0,14,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUN_M_R,Grassland,0,470,3,269,236,514,78,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUN_M_R,Built-up,0,57,4,0,17,33,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUN_M_R,Forest,0,350,7,353,257,0,125,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUN_M_R,Shrubland,0,115,2,106,98,164,57,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUN_M_R,Bareland,0,76,0,139,36,55,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUN_M_R,Water,0,26,3,60,0,191,57,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUN_M_R,Cropland,0,0,5,152,25,139,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUN_M_R,Wetland,0,24,0,24,318,185,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUN_M_R,Permanent_ice_and_snow,0,0,0,2,0,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUN_M_R,Built-up,66,163,73,0,60,238,24,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUN_M_R,Forest,225,196,65,0,234,0,149,0,0,0,0,48
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUN_M_R,Shrubland,137,115,68,0,134,249,135,0,0,0,0,28
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUN_M_R,Bareland,29,44,0,0,29,34,9,0,0,0,0,17
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUN_M_R,Water,56,9,26,0,0,344,290,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUN_M_R,Cropland,86,0,69,0,56,157,68,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUN_M_R,Wetland,90,15,0,0,85,232,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUN_M_R,Grassland,0,211,120,0,206,307,183,0,0,0,0,47
