Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTJ_M_R,Bareland,9,19,9,0,0,3,21,0,0,45,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTJ_M_R,Built-up,7,10,0,2,0,0,8,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTJ_M_R,Forest,18,54,36,6,10,17,0,0,0,67,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTJ_M_R,Grassland,0,17,10,0,0,1,16,0,0,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTJ_M_R,Permanent_ice_and_snow,3,5,0,0,0,0,4,0,0,8,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTJ_M_R,Wetland,0,25,0,28,23,48,57,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTJ_M_R,Water,0,19,46,33,31,0,64,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTJ_M_R,Forest,0,15,31,19,29,41,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTJ_M_R,Grassland,0,2,5,6,13,9,18,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTJ_M_R,Cropland,0,0,7,3,7,8,7,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTJ_M_R,Bareland,0,4,9,0,2,15,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTJ_M_R,Permanent_ice_and_snow,0,0,0,0,5,1,5,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTJ_M_R,Water,19,38,32,32,0,0,55,0,0,0,24
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTJ_M_R,Cropland,2,0,1,0,0,3,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTJ_M_R,Wetland,34,27,0,31,0,45,71,0,0,0,26
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTJ_M_R,Forest,15,25,7,9,0,28,0,0,0,0,20
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTJ_M_R,Grassland,0,2,0,2,0,3,5,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTJ_M_R,Bareland,0,2,1,0,0,5,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTJ_M_R,Built-up,0,0,0,0,0,12,1,0,0,0,0
