Dataset,MajorityClass,Forest,Wetland,Built-up,Bareland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Cropland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTR_M_R,Bareland,0,14,0,0,3,0,0,84,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTR_M_R,Built-up,0,17,0,0,4,0,0,111,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,Non_Wetland,0,12,0,2,2,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,Forest,0,708,61,348,249,579,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,Grassland,15,349,29,277,46,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,Wetland,58,0,4,276,446,368,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,Water,47,881,11,301,0,234,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,Shrubland,0,15,0,16,4,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,Built-up,1,63,0,120,3,72,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,Cropland,0,7,3,36,0,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,Bareland,0,40,0,0,5,19,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,Permanent_ice_and_snow,0,5,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,Water,0,0,0,0,0,0,0,0,322,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,Grassland,0,0,0,0,329,0,0,0,24,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,Wetland,0,0,0,0,873,0,0,0,320,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,Shrubland,0,0,0,0,8,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,Bareland,0,0,0,0,53,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,Forest,0,0,0,0,410,0,0,0,117,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,Built-up,0,0,0,0,36,0,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,Cropland,0,0,0,0,2,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,Forest,0,292,96,315,109,250,363,0,0,16,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,Grassland,157,127,85,141,29,0,334,0,0,11,31,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,Wetland,126,0,39,218,106,70,246,0,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,Built-up,36,17,0,18,4,48,80,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,Bareland,11,14,18,0,3,10,67,0,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,Water,197,496,94,307,0,88,364,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,Cropland,6,1,6,2,0,6,22,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,Grassland,167,351,150,3,95,0,0,0,0,147,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,Wetland,231,0,153,33,278,0,0,0,0,48,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,Bareland,4,22,51,0,6,0,0,0,0,13,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,Water,191,559,112,68,0,0,0,0,0,26,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,Built-up,5,2,0,2,1,0,0,0,0,8,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,Forest,0,381,204,2,338,0,0,0,0,49,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,Cropland,1,0,2,0,3,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,Permanent_ice_and_snow,0,0,0,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTR_M_R,Wetland,768,0,0,87,440,325,0,0,0,108,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTR_M_R,Forest,0,5,0,0,64,50,0,0,0,35,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTR_M_R,Bareland,27,0,0,0,11,7,0,0,0,9,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTR_M_R,Water,642,74,0,68,0,109,0,0,0,32,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTR_M_R,Built-up,64,0,0,1,18,2,0,0,0,26,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTR_M_R,Grassland,290,40,0,5,67,0,0,0,0,84,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTR_M_R,Shrubland,1,0,0,0,0,0,0,0,0,0,0,0
