Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHF_M_R,Water,0,0,39,0,0,0,0,24,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHF_M_R,Shrubland,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHF_M_R,Grassland,0,0,0,0,0,33,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHF_M_R,Wetland,0,0,0,0,0,50,0,0,26,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHF_M_R,Water,0,0,0,0,0,0,0,0,63,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHF_M_R,Forest,0,0,0,0,0,57,0,0,23,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHF_M_R,Bareland,0,0,0,0,0,26,0,0,12,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHF_M_R,Built-up,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHF_M_R,Cropland,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHF_M_R,Water,47,0,39,8,9,0,48,0,0,43,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHF_M_R,Cropland,12,0,3,4,1,0,7,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHF_M_R,Wetland,20,0,0,0,1,8,16,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHF_M_R,Bareland,23,0,8,0,7,5,11,0,0,45,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHF_M_R,Built-up,4,3,0,3,0,0,3,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHF_M_R,Forest,59,15,30,20,15,14,0,0,0,47,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHF_M_R,Grassland,0,6,8,2,2,3,20,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHF_M_R,Permanent_ice_and_snow,1,0,0,1,1,0,0,0,0,6,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHF_M_R,Grassland,0,11,7,6,7,22,25,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHF_M_R,Wetland,0,1,0,0,2,27,18,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHF_M_R,Forest,0,9,25,4,17,42,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHF_M_R,Water,0,0,33,9,4,0,31,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHF_M_R,Bareland,0,3,0,0,5,20,11,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHF_M_R,Cropland,0,0,0,4,0,5,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHF_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHF_M_R,Wetland,16,5,0,11,0,25,39,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHF_M_R,Water,11,3,23,45,0,0,53,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHF_M_R,Forest,11,5,3,9,0,12,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHF_M_R,Cropland,3,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHF_M_R,Grassland,0,6,6,11,0,3,12,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHF_M_R,Bareland,0,0,0,0,0,2,1,0,0,0,1
